track_name,artist,album,track_id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
Oh Ana,Mother Mother,Touch Up,45i70K1PefHafKui2WxH0M,0.74,0.512,0.525,5,-7.152,1,0.0429,0.672,1.66e-05,0.112,0.337,128.054,197080,4
Drink In My Hand,Eric Church,Chief,1cktZnxiONH0hR6Q3DKy8h,0.71,0.626,0.913,0,-4.452,1,0.0318,0.00635,0.0,0.293,0.946,113.044,191307,4
Scar Tissue,Red Hot Chili Peppers,Californication (Deluxe Edition),1G391cbiT3v3Cywg8T7DM1,0.77,0.595,0.717,0,-4.803,1,0.0295,0.0779,0.00274,0.108,0.547,88.969,215907,4
All Summer Long,Kid Rock,Rock n Roll Jesus,5rX6C5QVvvZB7XckETNych,0.74,0.7,0.864,7,-3.629,1,0.0283,0.0212,0.0,0.0956,0.887,102.997,297587,4
On Me (feat. Ava Max),Thomas Rhett,SCOOB! The Album,7k6tAZp4m93oswrPqSfBbc,0.75,0.548,0.721,8,-4.466,1,0.0472,0.0119,0.0,0.216,0.594,177.918,164683,4
"Dance, Dance",Fall Out Boy,From Under The Cork Tree,0a7BloCiNzLDD9qSQHh5m7,0.75,0.622,0.961,11,-3.198,0,0.154,0.00523,0.0,0.0854,0.449,114.452,180267,4
Mr. Brightside,The Killers,Hot Fuss,003vvx7Niy0yvhvHt4a68B,0.8,0.352,0.911,1,-5.23,1,0.0747,0.00121,0.0,0.0995,0.236,148.033,222973,4
Beverly Hills,Weezer,Make Believe,1yKu2MhpwzDXXH2tzG6xoa,0.7,0.693,0.823,5,-3.761,1,0.0726,0.0932,0.0,0.328,0.741,87.904,196093,4
sex (catching feelings),EDEN,i think you think too much of me,26ZX2JrAb8AFbr8FFfAsO7,0.75,0.413,0.521,9,-4.469,1,0.0466,0.162,0.0,0.323,0.532,103.391,218808,4
Buttercup,Hippo Campus,Landmark,6iCJCZqDJjmBxt07Oid6FI,0.68,0.623,0.763,9,-4.412,1,0.0719,0.199,6.52e-06,0.126,0.199,108.871,226610,4
I Found You,Andy Grammer,Naive,3CAqTfkRgmImhxYDjyL6S7,0.74,0.728,0.701,1,-6.58,1,0.0406,0.0945,2.08e-05,0.181,0.413,137.97,151734,4
Secrets,OneRepublic,Waking Up,1NhPKVLsHhFUHIOZ32QnS2,0.76,0.516,0.764,2,-6.223,1,0.0366,0.0717,0.0,0.115,0.376,148.021,224693,4
I'm Not Okay (I Promise),My Chemical Romance,Three Cheers for Sweet Revenge,7lRlq939cDG4SzWOF4VAnd,0.74,0.21,0.94,9,-3.427,1,0.123,0.00602,0.0,0.269,0.255,179.722,186480,4
Gimme Three Steps,Lynyrd Skynyrd,Pronounced' Leh-'Nerd 'Skin-'Nerd,0x2wtJbtJrox3SDmnMj97x,0.68,0.554,0.74,9,-7.706,1,0.0803,0.698,6.9e-05,0.225,0.804,133.363,267173,4
Saturday Sun,Vance Joy,Nation of Two,2RiBogNRfulkNf7fVbPOrJ,0.72,0.637,0.864,8,-4.381,1,0.0468,0.484,0.0,0.222,0.706,99.995,214720,4
Wolf in Sheep's Clothing (feat. William Beckett),Set It Off,Duality,4WXFDVe299Po8ih6Np54n2,0.71,0.445,0.907,11,-3.894,0,0.0773,0.00161,0.0,0.403,0.71,165.069,187880,4
Losing My Religion,R.E.M.,Out Of Time (25th Anniversary Edition),31AOj9sFz2gM0O3hMARRBx,0.82,0.666,0.855,9,-5.051,0,0.0295,0.179,1.2e-06,0.0987,0.803,125.639,268427,4
Money,Pink Floyd,The Dark Side of the Moon,0vFOzaXqZHahrZp6enQwQb,0.73,0.469,0.537,9,-10.421,1,0.152,0.0241,0.00201,0.269,0.783,124.193,382834,1
Use Somebody,Kings of Leon,Only By The Night,5VGlqQANWDKJFl0MBG3sg2,0.76,0.276,0.715,0,-5.356,1,0.0432,0.00552,0.000417,0.201,0.173,137.028,230760,4
Float On,Modest Mouse,Good News For People Who Love Bad News,2lwwrWVKdf3LR9lbbhnr6R,0.71,0.649,0.888,6,-4.807,1,0.0293,0.013,2.23e-06,0.0888,0.553,100.975,208467,4
Love Ain't,Eli Young Band,Love Ain't,6uVzeU47Qzg0rrMneP5BNg,0.69,0.6,0.851,11,-4.645,1,0.0388,0.00566,9.78e-06,0.0891,0.727,98.007,186119,4
The Power Of Love,Huey Lewis & The News,Greatest Hits: Huey Lewis And The News,2olVm1lHicpveMAo4AUDRB,0.77,0.768,0.829,5,-5.109,1,0.0313,0.0964,2.92e-05,0.097,0.962,118.773,234333,4
We Built This City,Starship,Knee Deep In The Hoopla,6OnfBiiSc9RGKiBKKtZXgQ,0.76,0.661,0.908,5,-4.897,1,0.039,0.052,0.0,0.0708,0.656,144.091,296080,4
Drift Away,Uncle Kracker,No Stranger to Shame,0RFgvrhkf9FiDRLA0BhzpZ,0.71,0.583,0.66,11,-5.078,1,0.0377,0.181,0.0,0.0979,0.861,151.956,255560,4
Drunk Me,Mitchell Tenpenny,Telling All My Secrets,1G4cdOtF36ZCs6i2dZoC87,0.7,0.499,0.797,2,-3.77,1,0.0554,0.199,0.0,0.0933,0.408,176.024,211768,4
Shotgun,George Ezra,Staying at Tamara's,4ofwffwvvnbSkrMSCKQDaC,0.8,0.672,0.735,5,-4.733,1,0.0457,0.286,0.0,0.242,0.754,115.741,201287,4
Otherside,Red Hot Chili Peppers,Californication (Deluxe Edition),64BbK9SFKH2jk86U3dGj2P,0.79,0.458,0.795,0,-3.265,1,0.0574,0.00316,0.000202,0.0756,0.513,123.229,255373,4
Seven Nation Army,The White Stripes,Elephant,3dPQuX8Gs42Y7b454ybpMR,0.8,0.726,0.463,0,-7.828,1,0.0799,0.00817,0.447,0.255,0.321,123.881,231733,4
Me and Julio Down by the Schoolyard,Paul Simon,Paul Simon,6vxHp3CDNo0afgKGp2yi1E,0.72,0.626,0.816,9,-10.593,1,0.13,0.237,1.8e-06,0.104,0.798,105.33,164813,4
Hate You Like I Love You,Granger Smith,Country Things,7fv8w55N7T95xtX72TycwQ,0.71,0.658,0.672,3,-6.284,1,0.0265,0.0429,0.0,0.126,0.805,115.017,173827,4
Barefoot Blue Jean Night,Jake Owen,Barefoot Blue Jean Night,3ts6xK5GzfMAAriT9AIBmP,0.71,0.6,0.808,4,-4.679,1,0.0403,0.208,0.0,0.196,0.809,172.016,167427,4
Somebody To Love - Remastered 2011,Queen,A Day At The Races (Deluxe Remastered Version),6cFZ4PLC19taNlpl9pbGMf,0.68,0.497,0.693,8,-7.024,1,0.0565,0.19,0.0,0.215,0.358,111.539,296493,3
I Will Wait,Mumford & Sons,Babel (Deluxe Version),0hm8rgOY17z7kQJlqGKbu7,0.69,0.48,0.756,1,-5.399,1,0.0333,0.00993,0.00704,0.312,0.447,131.127,276720,4
Long Live,Florida Georgia Line,Long Live,1OTX8FOeKJt1v9mIxuF8sc,0.72,0.612,0.842,7,-3.547,1,0.0372,0.185,0.0,0.151,0.596,129.973,152373,4
Wake Me Up Before You Go-Go,Wham!,Make It Big,0ikz6tENMONtK6qGkOrU3c,0.79,0.62,0.573,0,-11.893,1,0.0423,0.271,0.0,0.0607,0.897,81.548,231333,4
The Kill,Thirty Seconds To Mars,A Beautiful Lie,0lP4HYLmvowOKdsQ7CVkuq,0.73,0.179,0.912,4,-3.881,0,0.0791,0.0014,0.000294,0.582,0.289,182.99,231533,3
Don't Stop Believin',Journey,The Essential Journey,77NNZQSqzLNqh2A9JhLRkg,0.75,0.491,0.802,4,-7.106,1,0.0392,0.25,0.0,0.387,0.472,119.25,248907,4
Renegade,Styx,Pieces Of Eight,1CQqupcyMg7176PPmIVmSj,0.69,0.492,0.552,7,-12.321,0,0.0341,0.0151,3.74e-05,0.0723,0.655,105.623,257227,4
Since U Been Gone,Kelly Clarkson,Breakaway,3xrn9i8zhNZsTtcoWgQEAd,0.73,0.662,0.741,0,-5.406,1,0.0334,0.00165,0.0303,0.114,0.404,131.0,188960,4
This Love,Maroon 5,Songs About Jane: 10th Anniversary Edition,6ECp64rv50XVz93WvxXMGF,0.79,0.712,0.862,5,-4.612,0,0.0378,0.0525,0.0,0.093,0.809,95.051,206200,4
Even Flow,Pearl Jam,Ten,6QewNVIDKdSl8Y3ycuHIei,0.75,0.394,0.944,10,-6.506,0,0.0761,0.00178,4.54e-06,0.298,0.265,105.338,292581,4
Pleaser,Wallows,Pleaser,11zf7m4vw9Ze7cer9Nyhk1,0.72,0.497,0.914,9,-4.308,1,0.0455,0.126,1.98e-05,0.274,0.385,148.893,187896,4
Sultans of Swing,Dire Straits,Dire Straits,6cr6UDpkjEaMQ80OjWqEBQ,0.67,0.73,0.868,5,-7.325,1,0.0288,0.0632,0.0661,0.318,0.923,148.217,350400,4
Renegades,X Ambassadors,VHS,0fYVliAYKHuPmECRs1pbRf,0.76,0.526,0.862,2,-6.003,1,0.0905,0.0144,0.0597,0.229,0.528,90.052,195200,4
Hells Bells,AC/DC,Back In Black,69QHm3pustz01CJRwdo20z,0.75,0.389,0.873,4,-4.768,0,0.0475,0.00532,0.0055,0.273,0.303,106.767,312293,4
Paralyzer,Finger Eleven,Them Vs. You Vs. Me (Deluxe Edition),28IEbk5a7twNTbUEvWslUb,0.71,0.644,0.939,11,-3.486,0,0.0456,0.157,0.0,0.233,0.861,106.031,208107,4
Magic Carpet Ride,Steppenwolf,The Second,4c4jJJoaiY21t2TyRZgdWS,0.7,0.64,0.651,4,-14.981,0,0.0517,0.142,0.28,0.0341,0.801,111.676,271573,4
Hot for Teacher - 2015 Remaster,Van Halen,1984 (Remastered),6QDbGdbJ57Mtkflsg42WV5,0.71,0.551,0.947,2,-4.671,1,0.152,0.000652,0.000257,0.0637,0.466,127.657,282747,4
Escape (The Pina Colada Song),Rupert Holmes,Partners In Crime,5IMtdHjJ1OtkxbGe4zfUxQ,0.73,0.836,0.509,0,-13.668,1,0.0548,0.467,4.1e-06,0.0436,0.949,138.714,276493,4
It's Time,Imagine Dragons,Night Visions,6BtmXhTJMM9sBTHeYYASGz,0.68,0.656,0.884,2,-4.748,1,0.0372,0.0162,0.0,0.145,0.86,105.009,237987,4
Come a Little Closer,Cage The Elephant,Melophobia,4sebUbjqbcgDSwG6PbSGI0,0.68,0.44,0.777,1,-1.786,0,0.0327,0.0265,1.01e-06,0.151,0.306,148.027,229347,4
H.O.L.Y.,Florida Georgia Line,Dig Your Roots,0BCy325UZyR9z0t0uxwn2N,0.72,0.523,0.666,7,-4.081,0,0.0327,0.401,0.0,0.0728,0.564,78.077,194187,4
Cecilia,Simon & Garfunkel,Bridge Over Troubled Water,6QhXQOpyYvbpdbyjgAqKdY,0.74,0.755,0.876,0,-8.867,1,0.0362,0.357,5.17e-06,0.22,0.954,102.762,174827,4
I Wanna Be Yours,Arctic Monkeys,AM,5XeFesFbtLpXzIVDNQP22n,0.77,0.464,0.417,0,-9.345,0,0.0256,0.136,0.022,0.0974,0.479,67.528,183956,4
Rx (Medicate),Theory of a Deadman,Wake Up Call,2UZtI2HUyLRzqBjodvcUmY,0.71,0.639,0.71,1,-7.445,1,0.0275,0.0133,0.0,0.118,0.378,119.989,233173,4
Animal I Have Become,Three Days Grace,One-X,56sk7jBpZV0CD31G9hEU3b,0.73,0.553,0.853,8,-3.668,1,0.0339,0.000684,0.0,0.126,0.506,122.023,231400,4
Purple Haze,Jimi Hendrix,Are You Experienced,0wJoRiX5K5BxlqZTolB2LD,0.72,0.533,0.905,2,-5.27,1,0.0754,0.00876,0.578,0.0698,0.486,108.9,170813,4
Take Me Home Tonight,Eddie Money,Can't Hold Back,7b4yGtR0rujvLi5EBfKKJ2,0.69,0.608,0.768,1,-9.911,1,0.0364,0.101,1.41e-06,0.0942,0.748,132.699,211160,4
Running on Empty,Jackson Browne,Running on Empty / Nothing but Time (Digital 45),6aqm56xP40foYBBtAWWrnY,0.66,0.541,0.711,9,-13.492,1,0.0383,0.0635,0.0201,0.719,0.588,136.58,291893,4
Hurts So Good,John Mellencamp,American Fool,67eX1ovaHyVPUinMHeUtIM,0.71,0.785,0.737,9,-5.306,1,0.0363,0.042,0.000107,0.108,0.971,125.447,218960,4
Spirit In The Sky,Norman Greenbaum,Spirit In The Sky,0jvN7eQJJt4nxQzgQfZ1SP,0.74,0.609,0.617,9,-7.091,1,0.0307,0.0994,0.00404,0.118,0.543,128.903,242893,4
Heat Waves,Glass Animals,Heat Waves,6CDzDgIUqeDY5g8ujExx2f,0.77,0.761,0.525,11,-6.9,1,0.0944,0.44,6.7e-06,0.0921,0.531,80.87,238805,4
It's Been Awhile,Staind,Break the Cycle,25CMmGsl22APKhfuj4Tp7j,0.67,0.509,0.774,6,-4.054,1,0.0338,0.00189,0.000549,0.143,0.0824,116.529,264707,4
I Won't Give Up,Jason Mraz,Love Is a Four Letter Word (Deluxe Edition),53QF56cjZA9RTuuMZDrSA6,0.73,0.585,0.303,4,-10.058,1,0.0398,0.694,0.0,0.115,0.142,136.703,240166,3
Bullet With Butterfly Wings - Remastered 2012,The Smashing Pumpkins,Mellon Collie And The Infinite Sadness (Deluxe Edition),6GtX0jaNL8IjVQfrDBx81z,0.73,0.404,0.72,10,-9.18,0,0.0623,5.59e-05,0.836,0.0466,0.475,121.864,258467,4
These Days,Wallows,Spring EP,4gZDCOFuLCxCRWNhSEcOtJ,0.72,0.655,0.668,0,-6.733,1,0.0272,0.0398,0.0302,0.0759,0.867,93.003,202627,4
Yesterday - Remastered 2009,The Beatles,Help! (Remastered),3BQHpFgAp4l80e1XslIjNI,0.77,0.332,0.179,5,-11.83,1,0.0326,0.879,0.0,0.0886,0.315,96.529,125667,4
Death of a Bachelor,Panic! At The Disco,Death of a Bachelor,1BECwm5qkaBwlbfo4kpYx8,0.72,0.462,0.538,0,-5.527,1,0.059,0.0137,0.0,0.429,0.405,139.256,203507,4
Homage,Mild High Club,Skiptracing,7pegxVesMmE2qK0o58xoFG,0.74,0.546,0.468,5,-8.167,1,0.0287,0.153,0.00257,0.321,0.416,73.372,177493,4
"Stayin' Alive - From ""Saturday Night Fever"" Soundtrack",Bee Gees,Greatest,3mRM4NM8iO7UBqrSigCQFH,0.79,0.703,0.826,10,-7.179,0,0.0341,0.0322,0.00629,0.179,0.945,103.564,285373,4
Come On Eileen,Dexys Midnight Runners,Too Rye Ay,3MrWxJaD2AT0W9DjWF64Vm,0.76,0.45,0.656,2,-7.049,1,0.0472,0.664,3.02e-06,0.259,0.782,106.61,287307,4
Tear in My Heart,Twenty One Pilots,Blurryface,3bnVBN67NBEzedqQuWrpP4,0.73,0.655,0.632,2,-4.802,1,0.0489,0.0189,0.0,0.0722,0.447,120.113,188493,4
Everything Black,Unlike Pluto,Everything Black,3UEnF6y5tyHVtMzldS3svp,0.77,0.62,0.864,5,-4.334,0,0.114,0.0323,0.0,0.117,0.395,98.059,228980,4
Brazil,Declan McKenna,What Do You Think About the Car?,4sNG6zQBmtq7M8aeeKJRMQ,0.73,0.687,0.617,4,-5.213,1,0.0287,0.0941,1.32e-05,0.0898,0.665,121.08,252307,4
How You Remind Me,Nickelback,Silver Side Up,0gmbgwZ8iqyMPmXefof8Yf,0.79,0.446,0.764,10,-5.042,1,0.033,0.00135,0.0,0.099,0.543,172.094,223840,4
unravel,TK from Ling tosite sigure,Fantastic Magic,0GLyqTysS0DFoeKjURtB8s,0.77,0.507,0.889,7,-2.755,0,0.086,0.0495,0.0,0.0983,0.333,135.021,238360,4
Somewhere Only We Know,Keane,Hopes And Fears,0ll8uFnc0nANY35E0Lfxvg,0.7,0.453,0.655,9,-4.22,1,0.0259,0.0794,7.61e-06,0.0849,0.368,172.012,236160,4
It's A Great Day To Be Alive,Travis Tritt,Down The Road I Go,3oW6SWwGqiZSPTiAp7ZQoH,0.7,0.595,0.653,7,-4.935,1,0.0265,0.246,0.0,0.264,0.542,128.93,241533,4
Oceans (Where Feet May Fail),Hillsong UNITED,Zion (Deluxe Edition),5Mw9bXG1dLNhbjofkVS2oR,0.69,0.262,0.361,2,-10.187,1,0.0333,0.508,0.00268,0.108,0.056,126.786,535963,4
Wonderful Tonight,Eric Clapton,Slowhand 35th Anniversary (Super Deluxe),6zC0mpGYwbNTpk9SKwh08f,0.76,0.572,0.214,7,-15.625,1,0.0293,0.649,0.129,0.125,0.485,95.542,225027,4
Dancing In the Dark,Bruce Springsteen,Born In The U.S.A.,7FwBtcecmlpc1sLySPXeGE,0.78,0.527,0.942,1,-5.64,0,0.0366,0.0115,0.0,0.188,0.495,148.723,241307,4
Doctor My Eyes,Jackson Browne,Jackson Browne (Saturate Before Using),3QcuZo6WLcFkqqLmDs0d95,0.68,0.48,0.626,5,-8.406,1,0.0294,0.266,5.7e-05,0.0857,0.542,75.63,199907,4
Like Real People Do,Hozier,Hozier (Expanded Edition),57V4uc2b2diZ4RPHXWecb9,0.69,0.539,0.179,7,-14.33,1,0.0309,0.921,0.393,0.106,0.145,140.01,198027,3
Dust in the Wind,Kansas,Point Of Know Return (Expanded Edition),6zeE5tKyr8Nu882DQhhSQI,0.77,0.475,0.322,7,-10.687,1,0.0283,0.367,0.00056,0.11,0.387,93.503,206267,4
Bitter Sweet Symphony,The Verve,Urban Hymns (Remastered 2016),57iDDD9N9tTWe75x6qhStw,0.79,0.356,0.917,9,-6.006,1,0.0479,0.0335,0.0,0.406,0.518,171.176,357267,4
The Devil Went Down to Georgia,The Charlie Daniels Band,A Decade Of Hits,383Xl5QTigwj3QiA3Qc6S7,0.69,0.523,0.626,0,-9.425,1,0.0523,0.155,0.0,0.0869,0.917,134.127,214867,4
Layla - 40th Anniversary Version / 2010 Remastered,Derek & The Dominos,Layla And Other Assorted Love Songs (40th Anniversary / 2010 Remastered),2kkvB3RNRzwjFdGhaUA0tz,0.75,0.404,0.902,1,-3.88,1,0.0665,0.577,0.297,0.287,0.497,115.669,423840,4
Maps,Maroon 5,V,4gbVRS8gloEluzf0GzDOFc,0.77,0.742,0.713,1,-5.522,0,0.0303,0.0205,0.0,0.059,0.879,120.032,189960,4
Juke Box Hero,Foreigner,4 (Expanded),00qOE7OjRl0BpYiCiweZB2,0.69,0.357,0.653,9,-5.554,1,0.0654,0.0828,0.0,0.0844,0.522,176.647,259800,4
Kilby Girl,The Backseat Lovers,When We Were Friends,1170VohRSx6GwE6QDCHPPH,0.71,0.329,0.444,1,-9.973,1,0.0417,0.0578,0.0352,0.113,0.225,162.279,282206,4
She Will Be Loved - Acoustic,Maroon 5,Autumn Chill 2020,7xXKimfdkjZwa2OGZIAcn6,0.0,0.618,0.504,11,-9.328,0,0.0319,0.496,4.73e-06,0.698,0.58,98.119,276787,4
She Will Be Loved - Acoustic,Maroon 5,Chill Fall 2020,4OPiQrZSkpQGXHMAtFiwIM,0.0,0.618,0.504,11,-9.328,0,0.0319,0.496,4.73e-06,0.698,0.58,98.119,276787,4
My Sweet Lord - Remastered 2014,George Harrison,All Things Must Pass (Remastered 2014),0qdQUeKVyevrbKhAo0ibxS,0.76,0.537,0.701,1,-8.913,0,0.0335,0.0972,0.0,0.0832,0.583,120.919,281227,4
November Rain,Guns N' Roses,Use Your Illusion I,3YRCqOhFifThpSRFJ1VWFM,0.8,0.294,0.641,11,-9.316,1,0.0291,0.0163,0.22,0.112,0.226,79.759,536067,4
Hippies and Cowboys,Cody Jinks,Less Wise,72Fnsr9pkCyXCmY3BS7sbx,0.69,0.698,0.586,5,-5.066,1,0.0278,0.0504,0.0,0.295,0.623,115.081,300680,4
Rockstar,Nickelback,All the Right Reasons (Special Edition),6n9yCXvLhnYMgJIiIcMu7D,0.68,0.616,0.91,0,-3.004,1,0.0386,0.0459,0.0,0.343,0.693,144.073,252040,4
Band On The Run - Remastered 2010,Wings,Band On The Run (Standard),1H4idkmruFoJBg1DvUv2tY,0.72,0.479,0.601,7,-8.806,1,0.0318,0.0832,0.00142,0.11,0.669,124.966,313027,4
Lonely If You Are,Chase Rice,"The Album, Pt. I",5TI10v8sy9VPp5YhVRVK1f,0.7,0.681,0.726,7,-5.1,1,0.0453,0.162,0.0,0.119,0.819,84.98,176729,4
You're so Vain,Carly Simon,No Secrets,2DnJjbjNTV9Nd5NOa1KGba,0.75,0.659,0.678,0,-8.18,1,0.0313,0.157,6.69e-06,0.0784,0.647,106.186,258411,4
Hard To Love,Lee Brice,Hard 2 Love,6E9V9TRlVOLjenGjHemzEH,0.7,0.638,0.722,9,-6.177,1,0.0332,0.0119,0.00808,0.189,0.469,103.017,224293,4
Every Little Thing,Russell Dickerson,Yours,3kgCJPXDlnL5bl1HFesHUi,0.7,0.637,0.853,1,-4.664,1,0.109,0.216,0.0,0.0357,0.861,93.87,190640,4
Crash My Car,COIN,Dreamland,0X5mtNbqxbiTYkwj0CQc2f,0.71,0.244,0.645,5,-5.863,1,0.0456,0.00178,0.00574,0.301,0.529,183.577,188307,5
Afraid,The Neighbourhood,I Love You.,7brQHA2CgQpcMBiOlfiXYb,0.74,0.464,0.701,6,-5.693,0,0.0411,0.00892,0.309,0.335,0.356,83.996,251187,4
Left Hand Free,alt-J,This Is All Yours,4iEOVEULZRvmzYSZY2ViKN,0.68,0.697,0.877,3,-4.465,1,0.0462,0.462,0.00943,0.083,0.802,101.99,173631,4
Are You Gonna Be My Girl,Jet,Get Born,305WCRhhS10XUcH6AEwZk6,0.75,0.613,0.953,2,-3.435,1,0.0855,0.00148,0.000582,0.152,0.537,105.046,213800,4
Skinny Love,Birdy,Birdy,4RL77hMWUq35NYnPLXBpih,0.76,0.379,0.29,4,-8.485,1,0.051,0.952,0.00106,0.118,0.169,166.467,201080,4
Why We Drink,Justin Moore,Late Nights And Longnecks,4lSfhHd5Knwl8yQw2cVjAD,0.71,0.624,0.903,6,-3.046,1,0.0347,0.00824,0.0,0.309,0.724,116.99,211430,4
"Honey, I'm Good.",Andy Grammer,Magazines Or Novels,4MflGTO2ZTcSQ12bWcyRgI,0.72,0.752,0.775,9,-7.289,1,0.0546,0.0324,0.0,0.351,0.595,122.014,199263,4
Dirty Deeds Done Dirt Cheap,AC/DC,Dirty Deeds Done Dirt Cheap,2d4e45fmUnguxh6yqC7gNT,0.74,0.668,0.906,11,-4.881,0,0.17,0.214,0.00245,0.135,0.507,135.653,231933,4
Build Me Up Buttercup,The Foundations,The Foundations,6sPOmDulFtLzfX25zICNrC,0.74,0.66,0.512,0,-7.183,1,0.0294,0.313,0.0,0.283,0.852,133.607,177533,4
Come On Get Higher,Matt Nathanson,Some Mad Hope,38YgZVHPWOWsKrsCXz6JyP,0.72,0.672,0.623,9,-5.699,1,0.0297,0.241,0.0,0.0848,0.617,92.018,215173,4
Happy Pills,Weathers,Happy Pills,3zjjzKg16tczCMwckGKGuH,0.73,0.521,0.885,4,-4.934,0,0.125,0.00327,0.00904,0.324,0.344,115.985,203080,4
Wanted Dead Or Alive,Bon Jovi,Slippery When Wet,0oerlffJSzhRVvtDfLcp3N,0.74,0.252,0.802,7,-3.976,1,0.0391,0.13,0.0146,0.309,0.253,150.056,308667,4
Wild World,Yusuf / Cat Stevens,Tea For The Tillerman (Remastered),6Xz7FeyE8HTP90HecgHV57,0.77,0.484,0.508,0,-9.308,1,0.0364,0.376,0.000791,0.0961,0.554,151.867,200173,4
Car Radio,Twenty One Pilots,Vessel,5cbpoIu3YjoOwbBDGUEp3P,0.73,0.766,0.519,9,-7.355,0,0.0366,0.098,0.0,0.0855,0.612,129.972,267720,4
Cake By The Ocean,DNCE,DNCE,76hfruVvmfQbw0eYn1nmeC,0.79,0.774,0.753,4,-5.446,0,0.0517,0.152,0.0,0.0371,0.896,119.002,219147,4
Never Going Back Again - 2004 Remaster,Fleetwood Mac,Rumours (Super Deluxe),19Shlms2uTnOjIUg50TXzd,0.71,0.654,0.336,6,-12.825,1,0.0379,0.858,0.385,0.0786,0.947,176.083,134400,4
"Mrs. Robinson - From ""The Graduate"" Soundtrack",Simon & Garfunkel,Bookends,0iOZM63lendWRTTeKhZBSC,0.76,0.606,0.457,6,-14.035,0,0.0497,0.713,2.53e-05,0.0747,0.813,92.033,244027,4
Fast Car,Tracy Chapman,Tracy Chapman,2M9ro2krNb7nr7HSprkEgo,0.78,0.711,0.292,4,-15.523,0,0.037,0.313,0.0,0.131,0.194,103.951,296800,4
Wannabe,Spice Girls,Spice,1Je1IMUlBXcx1Fz0WE7oPT,0.8,0.768,0.864,11,-6.145,1,0.0324,0.101,0.0,0.162,0.891,110.008,173027,4
Eye of the Tiger,Survivor,Rocky IV,2KH16WveTQWT6KOG9Rg6e2,0.77,0.817,0.599,0,-9.249,0,0.0328,0.132,0.000311,0.0873,0.548,108.873,245640,4
Interstate Love Song - 2019 Remaster,Stone Temple Pilots,Purple (2019 Remaster),6qLEOZvf5gI7kWE63JE7p3,0.72,0.215,0.927,9,-7.327,1,0.0452,0.000273,0.00661,0.126,0.49,170.814,194853,4
Feel like Makin' Love - 2015 Remaster,Bad Company,Straight Shooter,3KPwt1LBpt1jVSHz8GXERo,0.69,0.543,0.529,7,-9.717,1,0.0301,0.326,0.00269,0.709,0.746,85.126,313840,4
Start Me Up - Remastered,The Rolling Stones,Tattoo You (2009 Re-Mastered),7HKez549fwJQDzx3zLjHKC,0.77,0.631,0.932,5,-4.142,1,0.0354,0.0436,0.137,0.0918,0.971,122.429,213067,4
Lithium,Nirvana,Nevermind (Remastered),2YodwKJnbPyNKe8XXSE9V7,0.68,0.678,0.656,7,-6.41,1,0.0381,0.00174,0.0,0.0631,0.485,123.207,257053,4
Don't Bring Me Down,Electric Light Orchestra,Discovery,72ahyckBJfTigJCFCviVN7,0.72,0.638,0.867,2,-6.469,1,0.0331,0.144,0.000733,0.0846,0.805,115.692,243373,4
Grew Up On That,High Valley,Grew Up On That (Quarantine Edition),1dwYdVvxMwMllDgwQuXMGs,0.72,0.651,0.762,9,-6.084,1,0.0284,0.121,0.0,0.167,0.292,109.959,172067,4
Your Body Is a Wonderland,John Mayer,Room For Squares,7vFv0yFGMJW3qVXbAd9BK9,0.77,0.647,0.729,5,-6.251,1,0.0236,0.0206,0.0489,0.134,0.687,94.01,249627,4
Crazy Girl,Eli Young Band,Life At Best,1nVLAEzhBXMJLR5zAl90Nl,0.67,0.366,0.651,4,-3.842,1,0.031,0.000415,0.00526,0.271,0.257,151.343,200707,3
Remember the Name (feat. Styles of Beyond),Fort Minor,The Rising Tied,6ndmKwWqMozN2tcZqzCX4K,0.74,0.688,0.835,8,-4.162,1,0.0911,0.0583,2.87e-06,0.0795,0.88,84.858,230493,4
Yours,Russell Dickerson,Yours,3I4WFddKpe2PGZWFh7f10J,0.7,0.554,0.722,11,-6.005,1,0.034,0.119,0.0,0.0861,0.558,134.058,216960,4
Atlantic City,The Band,Jericho,4JwjzS9WFkWlpzGCwh82fn,0.66,0.648,0.525,9,-9.213,1,0.0241,0.466,1.5e-06,0.165,0.724,98.131,314840,4
Blue Tacoma,Russell Dickerson,Yours,5PBx0zFfehUMyv5H4YXVAU,0.7,0.458,0.897,9,-4.879,1,0.0402,0.0183,0.0,0.174,0.728,160.131,212067,4
Sharp Dressed Man - 2008 Remaster,ZZ Top,Eliminator,1UBQ5GK8JaQjm5VbkBZY66,0.73,0.601,0.859,5,-5.263,1,0.0276,0.000359,0.00124,0.0871,0.446,125.145,258027,4
Rooster,Alice In Chains,Dirt,0wvIGFIgbyz4JNwQhZgTv2,0.7,0.269,0.551,10,-8.456,0,0.0274,0.0307,0.000619,0.118,0.202,144.408,374333,3
Can't Fight This Feeling,REO Speedwagon,Wheels Are Turnin',5WwqdeavrQrbeAMDxGawse,0.74,0.408,0.48,9,-11.017,1,0.0266,0.155,1.82e-05,0.0877,0.19,156.344,294773,4
