track_name,artist,album,track_id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
THRU THE NIGHT (feat. Bryson Tiller),Jack Harlow,Confetti,1AgSUWSzmza5jF6ER5R68v,0.71,0.88,0.58,5,-5.032,0,0.0438,0.016,3.83e-06,0.0936,0.754,124.003,128409,4
"Young, Wild & Free (feat. Bruno Mars)",Snoop Dogg,"Young, Wild & Free (feat. Bruno Mars)",5HQVUIKwCEXpe7JIHyY734,0.78,0.715,0.655,0,-6.425,1,0.137,0.0525,0.0,0.115,0.531,95.078,207333,4
concert for aliens,Machine Gun Kelly,Tickets To My Downfall,7os53rdrgA0OU6xC5xJruX,0.73,0.507,0.951,11,-2.999,1,0.0586,0.00032,0.0,0.33,0.692,95.016,160222,4
Juice,Lizzo,Cuz I Love You,0k664IuFwVP557Gnx7RhIl,0.77,0.767,0.889,7,-2.988,1,0.0963,0.00611,0.0,0.402,0.843,119.93,195145,4
all I know (feat. Trippie Redd),Machine Gun Kelly,Tickets To My Downfall,1vuUbnY82fCNjfzqjLmblw,0.73,0.712,0.624,9,-6.911,1,0.067,0.0342,4.91e-05,0.0919,0.335,77.471,129142,4
Riot,XXXTENTACION,Riot,4aOOExMBUyxKnEYb39SrTg,0.75,0.509,0.542,3,-8.027,0,0.442,0.019,0.00639,0.23,0.151,97.767,78681,4
Pain 1993 (with Playboi Carti),Drake,Dark Lane Demo Tapes,6Kj17Afjo1OKJYpf5VzCeo,0.73,0.825,0.373,5,-5.532,0,0.108,0.163,0.0,0.368,0.12,77.271,149078,4
"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)",DJ Khaled,Grateful,1jYiIOC5d6soxkJP81fxq2,0.67,0.599,0.667,7,-4.267,1,0.0367,0.0533,0.0,0.134,0.817,80.984,288877,4
Long Time - Intro,Playboi Carti,Die Lit,4IO2X2YoXoUMv0M2rwomLC,0.7,0.472,0.861,4,-3.966,0,0.0447,0.283,0.0,0.83,0.358,144.077,211773,4
Relationship (feat. Future),Young Thug,Beautiful Thugger Girls,25oOaleife6E2MIKmFkPvg,0.76,0.842,0.597,2,-6.336,1,0.0627,0.00252,0.0,0.124,0.298,145.992,215307,4
Heatin Up (feat. Gunna),Lil Baby,My Turn,7KSSdFCBHCfq4KPzz78ghk,0.71,0.788,0.436,1,-9.435,1,0.364,0.0611,0.0,0.0979,0.341,129.847,177314,4
Regulate,Warren G,Regulate… G Funk Era,7nYvUtkQMx1v80S2FH2s9J,0.74,0.849,0.521,11,-12.999,0,0.216,0.304,1.65e-06,0.115,0.763,95.265,248867,4
"King's Dead (with Kendrick Lamar, Future & James Blake)",Jay Rock,"King's Dead (with Kendrick Lamar, Future & James Blake)",51rXHuKN8Loc4sUlKPODgH,0.72,0.645,0.705,1,-5.008,1,0.299,0.000813,0.0,0.128,0.376,137.133,229670,4
Trophies,Young Money,Rise Of An Empire (Deluxe Edition),6HfOzLLjsaXsehIFEsrxTk,0.72,0.746,0.687,1,-7.475,1,0.382,0.155,0.0,0.137,0.283,143.931,188320,4
SELFISH,The Kid LAROI,F*CK LOVE,57tln4G33fhp8mrFbeM3IJ,0.72,0.373,0.539,1,-4.865,1,0.086,0.166,0.0,0.139,0.075,77.006,196202,1
Put On,Jeezy,The Recession,5dANgSy7v091dhiPnEXNrf,0.7,0.654,0.77,9,-6.091,0,0.0353,0.00342,0.0,0.0887,0.272,137.616,321293,4
Awful Things,Lil Peep,"Come Over When You're Sober, Pt. 1",7Hr2XoaGpIMKbNXCZDZ3le,0.75,0.368,0.796,1,-4.923,0,0.0823,0.0157,0.0,0.0694,0.181,170.033,214427,4
King Kunta,Kendrick Lamar,To Pimp A Butterfly,0N3W5peJUQtI4eyR6GJT5O,0.74,0.884,0.657,6,-4.569,0,0.0977,0.00589,0.0,0.154,0.489,107.059,234693,4
Benz Truck (гелик),Lil Peep,"Come Over When You're Sober, Pt. 1",3kBD2xHIqKWXjLAGidDTSz,0.76,0.602,0.762,2,-6.149,0,0.0347,0.0498,0.00819,0.121,0.112,92.02,159987,4
Nothin' on You (feat. Bruno Mars),B.o.B,B.o.B Presents: The Adventures of Bobby Ray,59dLtGBS26x7kc0rHbaPrq,0.73,0.688,0.853,10,-5.814,1,0.0493,0.386,0.0,0.0862,0.743,103.993,268320,4
Killshot,Eminem,Killshot,1jo3TwNGCXfNdB5uba3ZVv,0.73,0.893,0.651,0,-8.647,0,0.367,0.0995,0.0,0.371,0.6,105.835,253580,4
How I Move (feat. Lil Baby),Flipp Dinero,How I Move (feat. Lil Baby),0jBJIQuToUUOEx7JJkiPzm,0.71,0.826,0.635,5,-5.181,0,0.212,0.102,0.0,0.245,0.808,119.954,224916,4
Time of Our Lives,Pitbull,Globalization,2bJvI42r8EF3wxjOuDav4r,0.77,0.72,0.802,1,-5.797,1,0.0582,0.0921,0.0,0.694,0.723,124.043,229360,4
hellboy,Lil Peep,HELLBOY,2YGHCHkWTbtCUTjL0LUXtx,0.75,0.598,0.683,4,-6.588,0,0.054,0.0152,0.0,0.319,0.122,135.982,177160,5
Nasty,NAV,Emergency Tsunami,2dVZ1zcM2BYvXaQYTuIjZM,0.66,0.946,0.644,5,-5.225,0,0.0653,0.0337,0.0,0.108,0.5,116.028,157242,4
From Time,Drake,Nothing Was The Same,0GaBIpyHvytM1UBYmqXu08,0.68,0.739,0.491,1,-9.726,0,0.413,0.626,0.0,0.126,0.448,94.391,322160,4
My House,Flo Rida,My House,6Knv6wdA0luoMUuuoYi2i1,0.76,0.688,0.702,7,-4.792,0,0.0499,0.0215,0.0,0.128,0.74,94.006,192191,4
Bitchuary,Shordie Shordie,Captain Hook,4dV3okcjbQwTcg4ObIGr4N,0.69,0.762,0.383,5,-10.098,0,0.202,0.349,0.0,0.127,0.44,92.947,134213,4
Grace (feat. 42 Dugg),Lil Baby,My Turn,01JMnRUs2YOK6DDpdQASGY,0.7,0.817,0.513,10,-6.263,0,0.394,0.38,0.0,0.109,0.177,123.029,203438,4
Back (feat. Yo Gotti),Jeezy,Back,7hUraNVQaAxbX6RbaGNPSB,0.7,0.806,0.718,2,-4.212,0,0.0879,0.133,0.0,0.398,0.581,98.523,188560,4
4 Thangs (feat. Big Sean & Hit-Boy),Freddie Gibbs,4 Thangs (feat. Big Sean & Hit-Boy),4wmZtoif8SGm7PDqgKrEXr,0.71,0.813,0.557,10,-6.655,0,0.133,0.0547,0.0,0.128,0.764,83.012,104912,4
Over Your Head,Future,Over Your Head,0Tcw8w9pvPrZoORgxsNASW,0.71,0.773,0.742,5,-5.453,0,0.162,0.00198,0.0,0.558,0.35,148.949,186843,4
"Home (with Machine Gun Kelly, X Ambassadors & Bebe Rexha)",Machine Gun Kelly,"Home (with Machine Gun Kelly, X Ambassadors & Bebe Rexha) [From Bright: The Album]",0OI7AFifLSoGzpb8bdBLLV,0.76,0.653,0.718,3,-5.232,0,0.213,0.00413,0.0,0.0537,0.216,82.034,202805,4
"Bands (feat. OhGeesy, Fenix Flexin & Master Kato)",Shoreline Mafia,Shoreline Mafia Presents Rob Vicious: Traplantic,1n8wr8tRHs5jmBxNWXedcn,0.71,0.9,0.385,1,-12.189,0,0.435,0.371,0.0,0.142,0.488,99.964,174336,4
Gym Class,Lil Peep,Gym Class,08AJ0xQv5LRZsvXf1Jkr2y,0.74,0.622,0.347,8,-13.292,1,0.0649,0.507,0.00421,0.0841,0.0757,75.512,217000,4
Bankroll,Rich The Kid,Bankroll,4mnRt6k3hlMTYAKnk71Mrm,0.71,0.869,0.683,7,-5.063,0,0.207,0.219,0.0,0.0763,0.83,120.949,167410,4
I Mean It (feat. Remo),G-Eazy,These Things Happen,6jmTHeoWvBaSrwWttr8Xvu,0.73,0.712,0.562,10,-6.008,1,0.129,0.125,0.0,0.136,0.142,140.0,236480,4
Burn The Hoods,Ski Mask The Slump God,Burn The Hoods,34PhB0kHT00utubP3aTau8,0.71,0.871,0.715,3,-7.828,0,0.147,0.196,0.0,0.14,0.378,150.955,102960,4
Double Up (feat. Belly and Dom Kennedy),Nipsey Hussle,Victory Lap,4iVD0fTHGxV9JWloujsL3s,0.7,0.604,0.436,2,-8.32,1,0.188,0.0544,0.000242,0.162,0.239,107.978,361280,4
"GONE, GONE / THANK YOU","Tyler, The Creator",IGOR,1hz7SRTGUNAtIQ46qiNv2p,0.72,0.518,0.492,10,-8.436,0,0.193,0.216,0.0012,0.146,0.471,78.848,375387,4
Swimming Pools (Drank),Kendrick Lamar,Swimming Pools (Drank),6REbwUNlppTfcnV4d4ZoZi,0.72,0.577,0.447,8,-5.892,1,0.277,0.00627,0.00022,0.0899,0.189,74.236,247800,4
Make It Right Back,NAV,Emergency Tsunami,6AyXdUH0gnVrJFQb7L7rkI,0.66,0.86,0.644,11,-4.597,0,0.141,0.0438,0.0,0.109,0.809,140.967,156519,4
"Work REMIX (feat. A$AP Rocky, French Montana, Trinidad James & ScHoolboy Q)",A$AP Ferg,Trap Lord,7xVLFuuYdAvcTfcP3IG3dS,0.71,0.841,0.733,1,-5.077,1,0.142,0.0246,0.0,0.174,0.284,130.009,283693,4
Live Your Life,T.I.,Paper Trail,3jlbL2OTD5YmIunYzgQTAN,0.75,0.375,0.862,11,-3.363,0,0.255,0.071,0.0,0.211,0.478,159.841,338853,4
Super Rich Kids,Frank Ocean,channel ORANGE,0725YWm6Z0TpZ6wrNk64Eb,0.68,0.739,0.419,3,-8.241,0,0.0854,0.219,0.0,0.196,0.58,60.493,304760,4
Double G (feat. Pop Smoke),French Montana,Double G (feat. Pop Smoke),6zAXl7WqhGuOuTDkPDKQ7P,0.72,0.757,0.633,1,-6.102,1,0.339,0.116,0.0,0.204,0.396,143.186,157880,4
Too Blessed,Rich The Kid,Too Blessed,79OsVQutiLllWaiDTcKl5M,0.72,0.906,0.351,7,-10.18,1,0.239,0.00591,0.0,0.109,0.315,143.891,200000,4
"Yo Love - From ""Queen & Slim: The Soundtrack""",Vince Staples,"Yo Love (From ""Queen & Slim: The Soundtrack"")",3Vj8RQkFwOmDvUrwu6MtQZ,0.7,0.703,0.573,0,-9.032,1,0.0724,0.565,3.13e-06,0.0987,0.491,147.038,143830,4
Myself,NAV,NAV,05nbZ1xxVNwUTcGwLbp7CN,0.72,0.749,0.398,5,-7.44,0,0.171,0.648,1.26e-06,0.115,0.0859,80.032,226040,4
Adicto (with Anuel AA & Ozuna),Tainy,Adicto (with Anuel AA & Ozuna),3jbT1Y5MoPwEIpZndDDwVq,0.8,0.734,0.836,10,-4.803,0,0.0735,0.017,1.64e-05,0.179,0.623,80.002,270741,4
Sum 2 Prove,Lil Baby,My Turn,5f4Hy5mw5SRaUgXX9c6P5S,0.71,0.827,0.552,4,-7.571,0,0.274,0.0169,0.0,0.122,0.408,124.011,205760,4
Right My Wrongs,Bryson Tiller,T R A P S O U L,5rgrBsAFYMun6yhtnLKRPz,0.72,0.543,0.449,1,-8.065,1,0.0463,0.345,0.0,0.157,0.29,132.609,249320,4
Who You Foolin,Gunna,Drip or Drown 2,7KVPsVMOK3NL7subwJ0dZj,0.72,0.916,0.756,0,-7.653,1,0.188,0.0942,0.0,0.23,0.756,115.69,151539,4
No Type,Rae Sremmurd,SremmLife,4scpF6J5uMBvoh6sFB7EL1,0.73,0.891,0.486,6,-7.803,1,0.159,0.0158,3.78e-06,0.0925,0.239,125.01,200080,4
C.R.E.A.M.,Wu-Tang Clan,Enter The Wu-Tang (36 Chambers) [Expanded Edition],119c93MHjrDLJTApCVGpvx,0.73,0.479,0.549,11,-10.551,0,0.373,0.57,0.0239,0.127,0.576,180.985,252187,4
Dang! (feat. Anderson .Paak),Mac Miller,The Divine Feminine,5iUQMwxUPdJBFeGkePtM66,0.74,0.836,0.67,5,-6.907,0,0.23,0.00826,0.000355,0.0837,0.556,107.018,305350,4
kiss kiss,Machine Gun Kelly,Tickets To My Downfall,69LvvkHnFFnX3d5eNObtMo,0.73,0.569,0.85,1,-5.134,1,0.055,0.000279,0.0,0.337,0.769,162.061,138097,4
Paralyzed,NF,Mansion,5DHQKZCOZhGNTbYBCekWx0,0.75,0.51,0.643,0,-6.602,1,0.0485,0.214,3.22e-06,0.101,0.0397,130.081,270453,4
The Monster,Eminem,The Marshall Mathers LP2,48RrDBpOSSl1aLVCalGl5C,0.76,0.781,0.853,1,-3.68,0,0.0715,0.0525,0.0,0.12,0.624,110.049,250189,4
21 Questions,50 Cent,Get Rich Or Die Tryin',41bIQPBE1lFN0mmw6Lmssz,0.7,0.576,0.807,6,-3.908,0,0.317,0.353,0.000363,0.0512,0.908,90.012,224427,4
Trains (with Lil Keed),NAV,Emergency Tsunami,0za3xlvxHtNHgn8XZd3ZjC,0.65,0.969,0.679,11,-5.837,1,0.338,0.00585,0.0,0.13,0.395,122.006,171632,4
Grinding All My Life,Nipsey Hussle,Victory Lap,3R9j8urSPiBbapNbyuSYkE,0.7,0.6,0.716,3,-5.554,0,0.384,0.0491,0.0,0.109,0.246,180.165,175040,4
"Ego Death (feat. Kanye West, FKA twigs & Skrillex)",Ty Dolla $ign,"Ego Death (feat. Kanye West, FKA twigs & Skrillex)",4JB0EAT4BkLShTyTt50FmO,0.78,0.813,0.615,10,-5.624,0,0.132,0.061,0.0,0.654,0.321,111.039,231067,4
Move Ya Hips (feat. Nicki Minaj & MadeinTYO),A$AP Ferg,Move Ya Hips (feat. Nicki Minaj & MadeinTYO),5esKpsrB3TbGHwFaAjIGMx,0.71,0.809,0.68,4,-4.883,1,0.222,0.0535,1.2e-06,0.11,0.0653,143.988,146009,4
Novacane,Frank Ocean,Novacane,4osgfFTICMkcGbbigdsa53,0.71,0.762,0.508,3,-9.112,1,0.0919,0.0584,0.00126,0.16,0.37,93.51,302347,4
Shotta Flow 5,NLE Choppa,Shotta Flow 5,1orjH4IkSH9VrWmRCToKV8,0.7,0.806,0.749,1,-5.268,1,0.328,0.0838,0.0,0.0621,0.77,140.032,145167,4
Them Changes,Thundercat,Drunk,7CH99b2i1TXS5P8UUyWtnM,0.72,0.657,0.562,8,-8.6,1,0.0601,0.54,0.00143,0.101,0.704,81.657,188454,4
Hate Bein' Sober,Chief Keef,Finally Rich (Deluxe),3SuzCeGoNOWmbWOoDMou0B,0.68,0.82,0.47,8,-7.181,1,0.0458,0.00435,0.0,0.141,0.313,132.003,280173,4
Curse,Bass Santana,"XXXTENTACION Presents: Members Only, Vol. 3",5BYCMWNQqz4nqErN1ReRGL,0.73,0.556,0.64,11,-7.504,1,0.445,0.552,0.0,0.215,0.703,88.399,118361,5
Oprah's Bank Account (Lil Yachty & DaBaby feat. Drake),Lil Yachty,Lil Boat 3,0LEFmgIj8ABU7CelzGh5Bs,0.7,0.83,0.625,5,-3.678,1,0.0573,0.226,0.0,0.302,0.884,138.046,205636,4
Betrayed,Lil Xan,TOTAL XANARCHY,4vaxvNDaLSoD36iZX515ug,0.74,0.821,0.434,10,-9.194,0,0.118,0.434,0.0,0.128,0.241,120.012,187173,4
Young Grizzley World (feat. A Boogie Wit Da Hoodie & YNW Melly),Tee Grizzley,Scriptures,2HsSzwrvvgiYSCdsYLiJWB,0.68,0.779,0.705,8,-6.383,0,0.051,0.237,0.0,0.0899,0.451,122.996,332195,4
"Go Loko (feat. Tyga, Jon Z)",YG,4REAL 4REAL,1kK6DwzyXJSp58u5HYWwuD,0.74,0.88,0.67,2,-5.177,1,0.0468,0.325,4.17e-06,0.0662,0.131,101.008,299227,4
Love Yourz,J. Cole,2014 Forest Hills Drive,4gkl7QbQvBd3TM9PhlWFkI,0.7,0.502,0.623,8,-8.812,1,0.44,0.609,0.0,0.119,0.399,75.578,211680,1
Hurt,Oliver Tree,Ugly is Beautiful,6Ph8QwsRfZunN5e1GGBIqa,0.72,0.563,0.784,0,-5.875,1,0.0402,0.0173,0.0,0.467,0.424,93.992,145147,4
Feels Like Summer,Childish Gambino,Summer Pack,7p4vHnYXkxlzvfePJVpcTr,0.72,0.554,0.596,7,-8.214,1,0.13,0.162,0.00482,0.0805,0.255,165.728,297404,4
Forgot About Dre,Dr. Dre,2001,7iXF2W9vKmDoGAhlHdpyIa,0.75,0.924,0.74,8,-1.299,1,0.0774,0.0827,0.0,0.163,0.621,133.974,222293,4
Commercial (feat. Lil Uzi Vert),Lil Baby,My Turn,3tDqEKKUs6gf8zMvSuLyLA,0.7,0.892,0.486,11,-8.637,0,0.384,0.048,0.0,0.146,0.535,120.998,214215,4
"Give Me Everything (feat. Ne-Yo, Afrojack & Nayer)",Pitbull,Planet Pit (Deluxe Version),4QNpBfC0zvjKqPJcyqBy9W,0.79,0.671,0.939,8,-3.206,1,0.161,0.192,0.0,0.298,0.529,129.023,252307,4
Keanu Reeves,Logic,Confessions of a Dangerous Mind,3PYx9Wte3jwb48V0wArMOy,0.72,0.712,0.891,2,-6.457,1,0.24,0.0557,0.0,0.134,0.799,170.13,225920,4
PICK UP (feat. Quavo),DaBaby,BLAME IT ON BABY,5gNOINI5dXZVom2b36LMOd,0.71,0.915,0.612,1,-4.535,1,0.407,0.0944,0.0,0.115,0.758,129.93,118547,4
Glorious (feat. Skylar Grey),Macklemore,GEMINI,0CokSRCu5hZgPxcZBaEzVE,0.77,0.731,0.794,0,-5.126,0,0.0522,0.0323,2.59e-05,0.112,0.356,139.994,220454,4
"Sucker for Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)",Lil Wayne,Sucker for Pain (with Logic & Ty Dolla $ign feat. X Ambassadors),4dASQiO1Eoo3RJvt74FtXB,0.77,0.502,0.786,9,-4.378,0,0.317,0.255,0.0,0.65,0.739,169.021,243491,4
Take Care,Drake,Take Care (Deluxe),124NFj84ppZ5pAxTuVQYCQ,0.73,0.629,0.515,0,-10.358,0,0.265,0.0267,1.22e-05,0.0888,0.299,121.845,277387,4
No Heart,21 Savage,Savage Mode,4gmmRb6bZJffOOiww1JGTO,0.72,0.906,0.444,4,-8.692,0,0.384,0.136,6.44e-05,0.173,0.678,140.063,235040,4
DEVASTATED,Joey Bada$$,ALL-AMERIKKKAN BADA$$,4PnNzWe1LJoAMD5j5RHpI0,0.7,0.812,0.628,10,-6.164,0,0.0682,0.0634,0.0,0.254,0.485,123.004,207059,4
Look Over Your Shoulder (feat. Kendrick Lamar),Busta Rhymes,Extinction Level Event 2: The Wrath of God,00R0fEFZGb5hyTgF1nrRCq,0.7,0.6,0.887,0,-4.345,1,0.311,0.0438,0.0,0.68,0.681,77.896,248811,4
CIVIL WAR - Bonus,Russ,SHAKE THE SNOW GLOBE,0IUgswE9wJaY4QIQZEDTKe,0.74,0.923,0.597,7,-6.827,1,0.262,0.102,0.0,0.109,0.496,101.044,144507,4
Really Really,Kevin Gates,Islah (Deluxe),10I3CmmwT0BkOVhduDy53o,0.7,0.762,0.666,0,-6.055,1,0.0916,0.00427,0.0,0.127,0.278,118.97,232093,4
Portland,Drake,More Life,2bjwRfXMk4uRgOD9IBYl9h,0.72,0.925,0.443,1,-8.216,1,0.264,0.0172,0.0,0.276,0.35,136.078,236615,4
Woodlawn,Aminé,Limbo,4FFC7McrnnwAWKbAqbckTP,0.71,0.784,0.586,10,-5.148,1,0.057,0.159,0.0,0.183,0.824,113.973,143153,4
Fade Away,The Kid LAROI,Fade Away,32ypPhtgTaETvFn3ZIHXTW,0.72,0.726,0.414,9,-12.296,0,0.269,0.406,0.0,0.0713,0.47,150.009,179252,4
Goin Baby,DaBaby,Baby On Baby,3WyRgi8CzQnhzO0xw79tTS,0.71,0.755,0.772,6,-5.585,1,0.4,0.128,0.0,0.157,0.678,132.906,141827,4
Z4L (with Bari & Jay2),Smino,NOIR,3X6YJcqTinaNraRvojF62K,0.69,0.822,0.503,11,-6.889,0,0.285,0.0779,0.0,0.161,0.408,71.524,162591,4
I Love,Joyner Lucas,I Love,30z4LVkScpeNhwHFIB8Ewa,0.72,0.671,0.565,11,-7.401,0,0.16,0.274,6.51e-05,0.37,0.561,150.014,210197,4
m.A.A.d city,Kendrick Lamar,"good kid, m.A.A.d city",439TlnnznSiBbQbgXiBqAd,0.67,0.487,0.729,2,-6.815,1,0.271,0.0538,4.07e-06,0.44,0.217,91.048,350120,4
R.I.C.O. (feat. Drake),Meek Mill,Dreams Worth More Than Money,0Y0TOsE1q11qgbi7c5WZsG,0.71,0.727,0.599,1,-6.941,1,0.327,0.317,0.0,0.219,0.386,167.909,197133,3
Zim Zimma,Joyner Lucas,Evolution,17nPeSliosCi427f0lUb75,0.71,0.883,0.621,11,-6.063,0,0.212,0.0871,0.0,0.499,0.676,149.052,239702,4
A.D.H.D,Kendrick Lamar,Section.80,2Fw5S2gaOSZzdN5dFoC2dj,0.71,0.609,0.799,9,-6.883,1,0.24,0.33,0.0,0.108,0.582,157.74,215509,4
CIVIL WAR - Bonus,Russ,SHAKE THE SNOW GLOBE,0IUgswE9wJaY4QIQZEDTKe,0.74,0.923,0.597,7,-6.827,1,0.262,0.102,0.0,0.109,0.496,101.044,144507,4
Woodlawn,Aminé,Limbo,4FFC7McrnnwAWKbAqbckTP,0.71,0.784,0.586,10,-5.148,1,0.057,0.159,0.0,0.183,0.824,113.973,143153,4
Goin Baby,DaBaby,Baby On Baby,3WyRgi8CzQnhzO0xw79tTS,0.71,0.755,0.772,6,-5.585,1,0.4,0.128,0.0,0.157,0.678,132.906,141827,4
Z4L (with Bari & Jay2),Smino,NOIR,3X6YJcqTinaNraRvojF62K,0.69,0.822,0.503,11,-6.889,0,0.285,0.0779,0.0,0.161,0.408,71.524,162591,4
I Love,Joyner Lucas,I Love,30z4LVkScpeNhwHFIB8Ewa,0.72,0.671,0.565,11,-7.401,0,0.16,0.274,6.51e-05,0.37,0.561,150.014,210197,4
m.A.A.d city,Kendrick Lamar,"good kid, m.A.A.d city",439TlnnznSiBbQbgXiBqAd,0.67,0.487,0.729,2,-6.815,1,0.271,0.0538,4.07e-06,0.44,0.217,91.048,350120,4
R.I.C.O. (feat. Drake),Meek Mill,Dreams Worth More Than Money,0Y0TOsE1q11qgbi7c5WZsG,0.71,0.727,0.599,1,-6.941,1,0.327,0.317,0.0,0.219,0.386,167.909,197133,3
A.D.H.D,Kendrick Lamar,Section.80,2Fw5S2gaOSZzdN5dFoC2dj,0.71,0.609,0.799,9,-6.883,1,0.24,0.33,0.0,0.108,0.582,157.74,215509,4
Backseat Freestyle,Kendrick Lamar,"good kid, m.A.A.d city (Deluxe)",3aGibUHhQyBsyumYHylw0K,0.67,0.546,0.651,1,-7.601,1,0.3,0.000739,0.0,0.235,0.646,77.878,212653,4
FlatBed Freestyle,Playboi Carti,Die Lit,5nayhWICkQGMTkisxVMbRw,0.7,0.755,0.552,9,-5.604,1,0.288,0.0967,0.0,0.158,0.402,153.157,193973,4
Good as Hell,Lizzo,Cuz I Love You (Super Deluxe),6KgBpzTuTRPebChN0VTyzV,0.74,0.682,0.919,0,-3.18,0,0.0875,0.256,0.0,0.442,0.535,95.982,159736,4
All Me,Drake,Nothing Was The Same (Deluxe),7y911sqgHGHcyU4ivapjwi,0.67,0.67,0.515,1,-6.977,1,0.397,0.0705,0.0,0.25,0.422,122.006,270867,4
Mob Ties,Drake,Scorpion,7rC5Pl8rQSX4myONQHYPBK,0.72,0.754,0.575,4,-8.393,0,0.0682,0.045,0.00131,0.276,0.491,86.009,205147,4
Don't Rush (feat. DaBaby),Young T & Bugsey,Don't Rush (feat. DaBaby),3AMxuq6id3YGB57eWeheZQ,0.75,0.959,0.508,2,-7.857,1,0.257,0.144,9.82e-05,0.136,0.346,107.998,201960,4
Let Go,Aaron May,CHASE,1k5t0MC77UuwEp5FfZnKOd,0.7,0.87,0.498,9,-8.339,0,0.0623,0.046,0.0,0.146,0.692,110.019,176532,4
Clout (feat. Cardi B),Offset,FATHER OF 4,59ywHNwwchG4nZJMLyxSzd,0.73,0.919,0.622,1,-7.384,1,0.0997,0.228,4.24e-06,0.122,0.424,140.022,205803,4
Powerglide (feat. Juicy J) - From SR3MM,Rae Sremmurd,SR3MM,1BuZAIO8WZpavWVbbq3Lci,0.7,0.713,0.831,1,-4.75,0,0.15,0.0168,0.0,0.118,0.584,173.948,332301,4
Nikes,Frank Ocean,Blonde,19YKaevk2bce4odJkP5L22,0.72,0.543,0.394,8,-9.637,1,0.0864,0.695,0.000239,0.108,0.118,137.811,314075,4
Foot Fungus,Ski Mask The Slump God,STOKELEY,3EikYy40GMSp8l5mDV6IQo,0.7,0.881,0.623,1,-9.662,1,0.119,0.257,1.5e-06,0.0964,0.745,88.953,129547,4
Erase Me - Main,Kid Cudi,Man On The Moon II: The Legend Of Mr. Rager,6XkuklKiHYVTlVvWlTgQYP,0.69,0.687,0.631,9,-5.612,1,0.129,0.063,0.0,0.108,0.853,186.071,192253,4
Rake It Up (feat. Nicki Minaj),Yo Gotti,I Still Am,4knL4iPxPOZjQzTUlELGSY,0.69,0.91,0.444,1,-8.126,0,0.344,0.022,0.0,0.137,0.53,149.953,276333,4
Baby Sitter (feat. Offset),DaBaby,Baby On Baby,7f1zjZG77S891Uv4O68yfk,0.7,0.852,0.73,1,-5.803,1,0.0579,0.0219,0.0,0.336,0.394,92.506,157693,4
911 / Mr. Lonely (feat. Frank Ocean & Steve Lacy),"Tyler, The Creator",Flower Boy,4bEcoz1OcfMgUbp2ft8ieQ,0.71,0.48,0.61,0,-7.042,1,0.305,0.0456,0.0,0.313,0.297,90.034,255653,4
Racks in the Middle (feat. Roddy Ricch and Hit-Boy),Nipsey Hussle,Racks in the Middle (feat. Roddy Ricch and Hit-Boy),6ya8ejoKgw906Y8LWclqrp,0.7,0.671,0.833,5,-5.152,0,0.395,0.0825,0.0,0.0726,0.702,79.351,233278,4
Wild Thoughts (feat. Rihanna & Bryson Tiller),DJ Khaled,Grateful,45XhKYRRkyeqoW3teSOkCM,0.66,0.613,0.681,8,-3.089,1,0.0778,0.0287,0.0,0.126,0.619,97.621,204664,4
Mo Money Mo Problems (feat. Puff Daddy & Mase) - 2014 Remaster,The Notorious B.I.G.,Life After Death (2014 Remastered Edition),4INDiWSKvqSKDEu7mh8HFz,0.73,0.845,0.884,6,-4.506,0,0.0759,0.0128,2.1e-06,0.203,0.904,104.536,257400,4
Impatient,Jeremih,Late Nights: The Album,3WjyiSbfR74pjWXQ3IaFKJ,0.72,0.697,0.4,5,-5.888,0,0.0511,0.106,0.0,0.102,0.443,179.007,245520,4
CLOUT COBAIN | CLOUT CO13A1N,Denzel Curry,TA13OO,2LNMhZ3YijTO7USmqjgJfG,0.71,0.794,0.448,10,-4.771,0,0.0539,0.591,0.0,0.109,0.588,120.055,231333,4
Ayy Ladies (feat. Tyga),Travis Porter,From Day 1,4P6BuLsqtg5uISdE77ypI9,0.69,0.905,0.782,10,-3.604,0,0.164,0.096,0.0,0.0623,0.798,96.055,211293,4
What'd I Miss,Daveed Diggs,Hamilton (Original Broadway Cast Recording),2W9u3whoCkQYOUbmnSrHi1,0.7,0.539,0.577,7,-7.763,1,0.386,0.169,0.0,0.14,0.319,177.787,236701,4
Not A Rapper (feat. Lil Baby & Yo Gotti),42 Dugg,Young & Turnt 2,0qnHywpYq7D2SGMpuHEasL,0.69,0.888,0.715,8,-3.377,0,0.274,0.128,0.0,0.0898,0.557,120.106,107771,4
Sold Out Dates (feat. Lil Baby),Gunna,Sold Out Dates (feat. Lil Baby),55WLWX71YkHt2tSucNIf1g,0.71,0.817,0.556,4,-7.178,0,0.14,0.469,0.0,0.131,0.314,126.991,166368,4
Rocketeer,Far East Movement,Free Wired,45sDIKapDyxPl307QpEAwl,0.69,0.664,0.845,4,-6.115,0,0.0461,0.181,0.0,0.267,0.357,96.005,211253,4
