track_name,artist,album,track_id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
ALL GIRLS ARE THE SAME,RØNIN,ALL GIRLS ARE THE SAME,4xhWfr0tyA7BGL7eXo8KnV,0.78,0.829,0.255,9,-12.624,0,0.0749,0.443,2.05e-06,0.0784,0.517,118.011,121722,4
In My Feelings,Drake,Scorpion,2G7V7zsVDxg1yRsu7Ew9RJ,0.79,0.835,0.626,1,-5.833,1,0.125,0.0589,6e-05,0.396,0.35,91.03,217925,4
Eastside (with Halsey & Khalid),benny blanco,Eastside (with Halsey & Khalid),0d2iYfpKoM0QCKvcLCkBao,0.8,0.56,0.68,6,-7.648,0,0.321,0.555,0.0,0.116,0.319,89.391,173800,4
Summertime In Paris,Jaden,ERYS (Deluxe),6XNANAB7sFvkfho6bMCp7o,0.77,0.569,0.86,9,-4.116,1,0.043,0.135,0.0,0.153,0.289,90.937,270960,4
Never Change,Trippie Redd,Pegasus (Spooky Sounds Edition),0qdokVswgvvQHwTj6Okh0S,0.57,0.345,0.749,5,-6.065,0,0.163,0.121,0.0,0.187,0.613,154.984,173846,4
La La Land (feat. YG),Bryce Vine,Carnival,4oM9DGUTrRaXJDypxxHztZ,0.71,0.774,0.473,1,-5.122,0,0.0569,0.221,0.0,0.222,0.416,97.953,177253,4
Chill Bill (feat. J. Davi$ & Spooks),Rob $tone,Chill Bill (feat. J. Davi$ & Spooks),5uDASfU19gDxSjW8cnCaBp,0.77,0.886,0.427,6,-10.028,1,0.145,0.0312,0.00099,0.0906,0.23,108.034,177184,4
Whatever You Like,T.I.,Paper Trail,1IAzD1muglOxOcPbUHs70R,0.75,0.68,0.687,9,-6.162,0,0.0709,0.0161,0.0,0.261,0.467,150.053,249533,4
Did It Again,Lil Tecca,We Love You Tecca,4guBZjUyrGoHsTahO3IHdj,0.75,0.686,0.561,10,-9.929,0,0.191,0.185,0.0,0.114,0.186,148.775,116240,4
Love Scars,Trippie Redd,A Love Letter To You,0AICBlLzFCTpUqmAbtzB2z,0.74,0.659,0.614,9,-7.32,0,0.0541,0.000404,0.0,0.123,0.26,119.405,143969,4
Unforgettable,French Montana,Jungle Rules,3B54sVLJ402zGa6Xm4YGNe,0.8,0.726,0.769,6,-5.043,1,0.123,0.0293,0.0101,0.104,0.733,97.985,233902,4
Through Da Storm,Polo G,Die A Legend,3NqCEpT8xsHdzpiRlM1kpS,0.75,0.71,0.49,1,-9.832,1,0.246,0.128,0.0,0.0942,0.621,74.351,195587,4
Mood,Trippie Redd,Pegasus (Spooky Sounds Edition),3IYkU8sZTjMBWNPXaT2MIJ,0.56,0.42,0.419,9,-9.189,0,0.0485,0.429,0.0,0.486,0.11,125.153,143196,4
Popular Monster,Falling In Reverse,Popular Monster,4GssB27iJeqmfGxS94Tfij,0.76,0.461,0.897,3,-3.982,0,0.092,0.00821,0.0,0.0965,0.358,165.107,220537,4
I Gotta Feeling,Black Eyed Peas,THE E.N.D. (THE ENERGY NEVER DIES),4vp2J1l5RD4gMZwGFLfRAu,0.73,0.743,0.766,0,-6.375,1,0.0265,0.0873,0.0,0.509,0.61,127.96,289133,4
Come & Go (with Marshmello),Juice WRLD,Come & Go (with Marshmello),4Lxseh0wN7N0ljiOh8KwbU,0.77,0.625,0.811,0,-5.183,1,0.0659,0.0173,0.0,0.16,0.532,144.994,205485,4
Dreams and Nightmares,Meek Mill,Dreams and Nightmares (Deluxe Edition),42zd6DYQ4o4SECmTITrM1U,0.72,0.631,0.774,11,-2.459,1,0.3,0.468,0.0,0.281,0.44,79.745,230693,4
Repercussions (with Young Thug),NAV,Emergency Tsunami,0YFwNNWeRQhOi6p17jTCzp,0.68,0.791,0.769,11,-5.134,0,0.113,0.00166,0.0,0.141,0.558,159.951,159004,4
The Weekend - Funk Wav Remix,SZA,The Weekend (Funk Wav Remix),0P6AWOA4LG1XOctzaVu5tt,0.76,0.775,0.573,11,-4.933,1,0.0585,0.495,0.0,0.126,0.667,101.925,171806,4
Excitement,Trippie Redd,Pegasus (Spooky Sounds Edition),4Knb7Rq5xr3nLK7w3eojue,0.55,0.443,0.536,4,-8.187,0,0.0378,0.0194,4.24e-05,0.1,0.0391,121.967,283285,4
Outta Time (feat. Drake),Bryson Tiller,A N N I V E R S A R Y,4SCnCPOUOUXUmCX2uHb3r7,0.76,0.714,0.582,5,-7.272,0,0.0808,0.0129,0.0,0.0774,0.338,92.819,198822,4
me & ur ghost,blackbear,everything means nothing,38KsRHYE10bG0paU78gL9r,0.77,0.742,0.679,7,-4.594,1,0.0259,0.0488,0.0,0.0754,0.856,100.041,201398,4
These Days,mike.,This Isn't The Album,5tsI3xxDHDgzHhn30LTQNz,0.73,0.815,0.364,2,-11.158,1,0.375,0.533,3.52e-05,0.108,0.328,129.937,268566,4
TR666,Trippie Redd,Pegasus (Spooky Sounds Edition),0Agmg3vmDuFBjkBuzwVT9t,0.54,0.4,0.676,11,-7.118,0,0.0927,0.258,2.27e-05,0.32,0.354,170.148,180022,4
Flashing Lights,Kanye West,Graduation,31I3Rt1bPa2LrE74DdNizO,0.75,0.639,0.628,6,-7.578,0,0.0399,0.0381,0.0,0.386,0.43,90.482,237507,4
oui,Jeremih,Late Nights: The Album,0PJIbOdMs3bd5AT8liULMQ,0.75,0.418,0.724,5,-3.724,1,0.0964,0.213,0.0,0.112,0.604,78.521,238320,5
In the End,Linkin Park,Hybrid Theory (Bonus Edition),60a0Rd6pjrkxjPbaKzXjfq,0.84,0.556,0.864,3,-5.87,0,0.0584,0.00958,0.0,0.209,0.4,105.143,216880,4
Smile (with The Weeknd),Juice WRLD,Smile (with The Weeknd),1EIsJed40cd7Bcv8SXVdqA,0.77,0.694,0.685,6,-6.535,0,0.133,0.224,0.0,0.124,0.306,158.831,196180,4
Hot Girl Summer (feat. Nicki Minaj & Ty Dolla $ign),Megan Thee Stallion,Hot Girl Summer (feat. Nicki Minaj & Ty Dolla $ign),5N1o6d8zGcSZSeMFkOUQOk,0.75,0.872,0.814,0,-4.568,1,0.155,0.00485,1.96e-06,0.214,0.57,98.985,199427,4
"Baguettes in the Face (feat. NAV, Playboi Carti & A Boogie Wit da Hoodie)",Mustard,Perfect Ten,2zjGJ0dChMR0KxBZS15aqo,0.76,0.883,0.525,2,-8.054,0,0.0633,0.189,0.0,0.0971,0.312,99.978,174100,4
Bad Bad Bad (feat. Lil Baby),Young Thug,So Much Fun,1GeNui6m825V8jP4uKiIaH,0.73,0.974,0.596,6,-8.888,1,0.184,0.0976,0.0,0.151,0.892,111.959,149040,4
GATTI,JACKBOYS,JACKBOYS,40mjsnRjCpycdUw3xhS20g,0.79,0.594,0.676,2,-5.808,1,0.344,0.135,0.0,0.163,0.472,143.477,181145,4
I'm Still,Juice WRLD,Goodbye & Good Riddance,19m3E0nMZobyA93AxMXC32,0.73,0.631,0.672,11,-4.583,1,0.0347,0.0811,0.0,0.154,0.282,119.948,192859,4
Oprah’s Bank Account (Lil Yachty & DaBaby feat. Drake),Lil Yachty,Oprah’s Bank Account (Lil Yachty & DaBaby feat. Drake),7wsmIIm0xWmtP7TmACXkJn,0.75,0.836,0.617,0,-4.363,1,0.0534,0.17,0.0,0.319,0.866,138.066,206702,4
Vetement Socks,NAV,Emergency Tsunami,4SHKs8ugjoATC3MgVym7Gs,0.68,0.948,0.688,2,-6.026,1,0.0756,0.0825,0.0,0.0818,0.783,129.946,155086,4
Dead and Cold,SadBoyProlific,Dead and Cold,1A43TfohQt3H6K5zg28ExD,0.76,0.793,0.441,2,-10.297,0,0.579,0.867,0.0,0.111,0.753,74.746,89652,4
Red Beam (feat. Sean Kingston),Trippie Redd,Pegasus,5DvbVk66FueDOFFIR3LrtF,0.3,0.363,0.632,6,-6.242,1,0.0726,0.0817,5.23e-06,0.109,0.235,81.312,127072,4
Father Stretch My Hands Pt. 1,Kanye West,The Life Of Pablo,4KW1lqgSr8TKrvBII0Brf8,0.75,0.724,0.573,7,-4.113,1,0.0549,0.118,0.0,0.538,0.438,113.088,135920,4
My Dawg,21 Savage,SAVAGE MODE II,42Tohunwlh34o0mgxYx5iq,0.75,0.831,0.532,0,-5.319,0,0.301,0.0652,0.0,0.464,0.364,140.105,181716,4
Take One,Trippie Redd,Pegasus (Spooky Sounds Edition),4hVCrDNZq2jXYFbvWPn9Lg,0.49,0.381,0.609,6,-8.223,0,0.133,0.363,0.0,0.131,0.196,80.366,121484,4
Mask Off,Future,FUTURE,0VgkVdmE4gld66l8iyGjgx,0.8,0.833,0.434,2,-8.795,1,0.431,0.0102,0.0219,0.165,0.281,150.062,204600,4
Sum 2 Prove,Lil Baby,Sum 2 Prove,2u3EyuCqqV31woqGvO9LBz,0.75,0.823,0.552,4,-7.57,0,0.324,0.0174,0.0,0.122,0.418,124.038,205760,4
Without Me,Eminem,The Eminem Show,7lQ8MOhq6IN2w8EYcFNSUk,0.83,0.908,0.669,7,-2.827,1,0.0738,0.00286,0.0,0.237,0.662,112.238,290320,4
90210 (feat. Kacy Hill),Travis Scott,Rodeo (Expanded Edition),51EC3I1nQXpec4gDk0mQyP,0.75,0.402,0.526,9,-6.741,0,0.0904,0.113,8.33e-06,0.105,0.312,81.404,339067,4
Love The Way You Lie,Eminem,Recovery,15JINEqzVMv3SvJTAXAKED,0.82,0.749,0.925,10,-5.034,1,0.227,0.241,0.0,0.52,0.641,86.989,263373,4
Blue World,Mac Miller,Circles,2hwOoMtWPtTSSn6WHV7Vp5,0.75,0.742,0.553,8,-8.98,1,0.419,0.389,0.0,0.0694,0.508,84.931,209440,4
Make Believe,Juice WRLD,Death Race For Love,6eiztdXRkooWsBt2xToMWI,0.73,0.465,0.84,0,-4.35,1,0.0722,0.125,0.0,0.138,0.672,83.981,142026,4
BEST ON EARTH (feat. BIA) - Bonus,Russ,SHAKE THE SNOW GLOBE,0xKBkLcF71uUQeTA7FSu4A,0.74,0.846,0.748,5,-3.512,0,0.078,0.188,0.0,0.093,0.597,90.006,160720,4
Promiscuous,Nelly Furtado,Loose,47aQT2aV12TyilaoYi1NiD,0.73,0.795,0.978,10,-6.097,0,0.0459,0.046,8.29e-05,0.143,0.843,114.321,242200,4
Excitement (feat. PARTYNEXTDOOR),Trippie Redd,Pegasus,1nYBuOfBwXMWJrHVVQmvFS,0.37,0.455,0.68,4,-3.482,0,0.0378,0.0268,4.21e-05,0.0972,0.0386,121.912,283270,4
BEST INTEREST,"Tyler, The Creator",BEST INTEREST,3jHdKaLCkuNEkWcLVmQPCX,0.76,0.596,0.575,11,-8.325,0,0.0514,0.0861,0.000153,0.334,0.34,98.265,127921,3
Teenage Fever,Drake,More Life,6n3HGiq4v35D6eFOSwqYuo,0.75,0.766,0.283,8,-10.33,0,0.0846,0.111,0.0172,0.115,0.144,97.04,219692,4
Never Change (feat. Future),Trippie Redd,Pegasus,23plpGke5r2E7O6HmhFtQB,0.36,0.345,0.742,5,-6.11,0,0.167,0.12,0.0,0.176,0.628,154.652,173846,4
Spaceships (feat. Young Thug),Trippie Redd,Pegasus,1DvlVAKK6v5GWCiWmRZPPY,0.33,0.404,0.486,1,-10.44,1,0.407,0.12,1.12e-05,0.304,0.052,84.698,174654,4
Hurt Me,Juice WRLD,Goodbye & Good Riddance,3XRQT7EoS4U87rUuJwg5P3,0.73,0.62,0.451,6,-7.623,1,0.17,0.128,0.0,0.373,0.294,156.906,122285,4
The Motto,Drake,Take Care (Deluxe),4Kz4RdRCceaA9VgTqBhBfa,0.73,0.766,0.442,1,-8.558,1,0.356,0.000107,6.12e-05,0.111,0.39,201.8,181573,4
Die For Me (feat. Future & Halsey),Post Malone,Hollywood's Bleeding,2C6WXnmZ66tHhHlnvwePiK,0.76,0.614,0.66,0,-2.848,1,0.0441,0.19,0.0,0.211,0.452,145.01,245267,4
Time,NF,The Search,6MxMqCgqmekcr0VwSU7AVH,0.76,0.677,0.688,0,-4.058,0,0.0633,0.138,0.0,0.114,0.198,98.049,240429,4
"F**kin' Problems (feat. Drake, 2 Chainz & Kendrick Lamar)",A$AP Rocky,LONG.LIVE.A$AP (Deluxe Version),4X5f3vT8MRuXF68pfjNte5,0.76,0.853,0.693,1,-6.87,1,0.275,0.0239,0.0,0.11,0.662,95.967,233787,4
Prospect (ft. Lil Baby),iann dior,I'm Gone,4iHSE5R1U8jf84tRn52xRt,0.73,0.816,0.579,1,-6.097,1,0.0867,0.203,0.0,0.127,0.43,120.078,226314,4
First Day Out,Tee Grizzley,My Moment,3muBQDekYAg7jm6hDu6R0Z,0.72,0.587,0.711,1,-6.33,1,0.42,0.171,0.0,0.125,0.381,98.008,254694,4
It's A Vibe,2 Chainz,Pretty Girls Like Trap Music,6H0AwSQ20mo62jGlPGB8S6,0.74,0.822,0.502,7,-7.38,1,0.148,0.0312,0.000887,0.114,0.525,73.003,210200,4
drunk face,Machine Gun Kelly,Tickets To My Downfall,3k0YJnqMKRZb8swo86vCkq,0.76,0.691,0.77,7,-4.578,0,0.0367,0.0282,0.0,0.497,0.344,90.024,143901,4
Violent Crimes,Kanye West,ye,3s7MCdXyWmwjdcWh7GWXas,0.75,0.669,0.419,1,-6.724,0,0.522,0.376,0.0,0.187,0.0397,109.813,215320,4
Antidote,Travis Scott,Rodeo (Expanded Edition),1wHZx0LgzFHyeIZkUydNXq,0.77,0.713,0.526,1,-5.046,1,0.032,0.00767,0.000148,0.124,0.131,131.05,262693,4
"Numbers (feat. Roddy Ricch, Gunna and London On Da Track)",A Boogie Wit da Hoodie,Artist 2.0,733c1CWmIGymoQXdp7Us88,0.74,0.819,0.654,11,-6.665,0,0.136,0.517,0.0,0.0996,0.455,133.503,188563,4
Cardigan,Don Toliver,Heaven Or Hell,0Li1OuXXfi7950ilZUFGkF,0.75,0.747,0.497,4,-6.542,0,0.0401,0.248,0.0,0.138,0.0663,142.046,158709,4
Red Roses (feat. Landon Cube),Lil Skies,Life of a Dark Rose,3ZhTT6yjZwpPph5MIJ53XY,0.73,0.691,0.683,0,-7.335,1,0.0954,0.547,0.0,0.221,0.456,140.002,262544,4
Magic,Lil Skies,Magic,5NqOsPI4rA9Bl6LcCftzI2,0.74,0.647,0.706,6,-6.023,0,0.137,0.264,0.0,0.114,0.577,153.973,182338,4
Cocoa Butter Kisses,Chance the Rapper,Acid Rap,0aMHIW1lqrulVCx0LLlr6a,0.72,0.679,0.645,6,-7.777,0,0.222,0.0518,0.0,0.145,0.203,125.795,307188,4
Sure Thing,Miguel,All I Want Is You,0JXXNGljqupsJaZsgSbMZV,0.75,0.684,0.603,11,-8.127,0,0.0989,0.0275,0.000311,0.191,0.504,81.0,195373,4
Close Friends (Lil Baby & Gunna),Lil Baby,Drip Harder,5nzhL67GpF9szXWg5y509A,0.75,0.676,0.578,10,-4.669,0,0.375,0.0509,0.0,0.0796,0.698,158.896,203881,4
Nasty,NAV,Emergency Tsunami,2dVZ1zcM2BYvXaQYTuIjZM,0.67,0.946,0.644,5,-5.225,0,0.0653,0.0337,0.0,0.108,0.5,116.028,157242,4
"FRANCHISE (feat. Future, Young Thug & M.I.A.) - REMIX",Travis Scott,"FRANCHISE (feat. Future, Young Thug & M.I.A.) [REMIX]",6qUabsNxudatEFedWGHoDh,0.76,0.859,0.77,8,-5.358,0,0.345,0.0056,0.0,0.0731,0.348,155.025,207394,4
Taste (feat. Offset),Tyga,Taste (feat. Offset),5IaHrVsrferBYDm0bDyABy,0.78,0.884,0.559,0,-7.442,1,0.12,0.0236,0.0,0.101,0.342,97.994,232959,4
Under The Sun (with J. Cole & Lute feat. DaBaby),Dreamville,Revenge Of The Dreamers III,6MF4tRr5lU8qok8IKaFOBE,0.74,0.691,0.64,0,-6.441,1,0.369,0.511,0.0,0.409,0.163,138.672,202040,4
Still D.R.E.,Dr. Dre,2001,503OTo2dSqe7qk76rgsbep,0.8,0.816,0.775,11,-3.323,1,0.234,0.16,0.00031,0.0543,0.527,93.431,270587,4
Relationship (feat. Future),Young Thug,Beautiful Thugger Girls,25oOaleife6E2MIKmFkPvg,0.76,0.842,0.597,2,-6.336,1,0.0627,0.00252,0.0,0.124,0.298,145.992,215307,4
Sundress,A$AP Rocky,Sundress,2aPTvyE09vUCRwVvj0I8WK,0.77,0.721,0.707,6,-6.364,1,0.0595,0.181,3.68e-06,0.143,0.743,125.005,158206,4
Killing Me Softly With His Song,Fugees,The Score (Expanded Edition),0Q0IVlqMV64kNLlwjPj0Hl,0.79,0.765,0.29,4,-17.117,0,0.139,0.0279,1.02e-06,0.571,0.506,92.409,298773,4
A GHETTO CHRISTMAS CAROL,XXXTENTACION,HipHop Christmas,1e9dGvfUKrw9tuJPZIKd83,0.0,0.817,0.695,1,-5.897,1,0.214,0.0724,0.00704,0.101,0.322,147.965,104960,4
SAD!,XXXTENTACION,Latest Hits,5qCSU9yKbhlxfE1EDjgReD,0.0,0.74,0.613,8,-4.88,1,0.145,0.258,0.00372,0.123,0.473,75.023,166606,4
Stacy,Quinn XCII,A Letter To My Younger Self,07ZQLYn9x4x3L3vxStc1zr,0.73,0.744,0.556,8,-6.97,1,0.0375,0.0858,0.0,0.1,0.505,105.006,168987,4
Bean (Kobe) [feat. Chief Keef],Lil Uzi Vert,Eternal Atake (Deluxe) - LUV vs. The World 2,0IpnZchq8ek2A6pGEP2Qb1,0.72,0.733,0.567,0,-6.718,1,0.319,0.0129,0.0,0.382,0.319,75.491,238816,4
Gangsta's Paradise,Coolio,Gangsta's Paradise,7lQWRAjyhTpCWFC0jmclT4,0.82,0.647,0.514,8,-10.05,1,0.0593,0.0655,0.0,0.398,0.387,79.974,240693,4
Make It Right Back,NAV,Emergency Tsunami,6AyXdUH0gnVrJFQb7L7rkI,0.67,0.86,0.644,11,-4.597,0,0.141,0.0438,0.0,0.109,0.809,140.967,156519,4
Hopeless Romantic (feat. Swae Lee),Wiz Khalifa,Rolling Papers 2,7IBSffWIu7P2MC7kMwy2FM,0.74,0.877,0.477,9,-7.379,0,0.0587,0.307,0.0,0.0929,0.552,127.023,226743,4
6 Foot 7 Foot,Lil Wayne,Tha Carter IV (Deluxe),0z5ZPs57J2KERwM1tBM2GF,0.7,0.365,0.751,2,-5.429,1,0.304,0.000707,0.0,0.318,0.604,79.119,248587,4
Sky Walker (feat. Travis Scott),Miguel,War & Leisure,5WoaF1B5XIEnWfmb5NZikf,0.75,0.674,0.506,6,-10.532,1,0.0434,0.173,0.0,0.0866,0.183,145.965,259333,4
One Dance,Drake,Views,1zi7xx7UVEFkmKfv06H8x0,0.81,0.792,0.625,1,-5.609,1,0.0536,0.00776,0.0018,0.329,0.37,103.967,173987,4
Look Alive (feat. Drake),BlocBoy JB,Look Alive (feat. Drake),4qKcDkK6siZ7Jp1Jb4m0aL,0.76,0.922,0.581,10,-7.495,1,0.27,0.00104,5.86e-05,0.105,0.595,140.022,181263,4
GOOBA,6ix9ine,GOOBA,4NhDYoQTYCdWHTvlbGVgwo,0.81,0.611,0.688,1,-5.688,1,0.341,0.0264,0.0,0.251,0.393,178.462,132303,4
Come and See Me (feat. Drake),PARTYNEXTDOOR,PARTYNEXTDOOR 3 (P3),1wZqJM5FGDEl3FjHDxDyQd,0.74,0.717,0.347,11,-10.265,0,0.0636,0.0511,2.43e-06,0.087,0.0589,84.987,235477,4
Bacc Seat (feat. Ty Dolla $ign),Roddy Ricch,Please Excuse Me For Being Antisocial,6In6SkveIw26thdYRhHTVX,0.74,0.783,0.524,1,-6.828,1,0.115,0.0404,0.0,0.087,0.153,144.989,172320,4
Brothers (feat. Luh Kel),Bankrol Hayden,Pain is Temporary,49O5AqdaIGmnfz2d8TXL7Z,0.74,0.889,0.483,8,-10.332,1,0.227,0.376,0.0,0.088,0.761,120.995,131853,4
All In,YoungBoy Never Broke Again,Top,7CdoE8U5DwrwCaLoyf3ME0,0.72,0.511,0.654,8,-6.133,1,0.314,0.053,0.0,0.316,0.279,154.868,156663,4
Yacht Club (feat. Juice WRLD),Lil Yachty,Nuthin' 2 Prove,5R2rsbwCDXORX2tLfprRmM,0.73,0.721,0.508,7,-7.496,1,0.394,0.317,0.0,0.153,0.457,159.911,166343,4
On The Road (feat. Meek Mill & Lil Baby),Post Malone,Hollywood's Bleeding,12Fkyg9lpmaz2zmKOfw2Y2,0.75,0.442,0.737,7,-5.046,1,0.109,0.0589,0.0,0.102,0.21,112.93,218320,5
Tunnel Vision,Kodak Black,Painting Pictures,4Q3N4Ct4zCuIHuZ65E3BD4,0.73,0.497,0.489,11,-7.724,0,0.294,0.0576,9.91e-05,0.122,0.231,171.853,268187,4
Calling My Spirit,Kodak Black,Dying to Live,2MShy1GSSgbmGUxADNIao5,0.72,0.91,0.366,1,-9.954,1,0.0941,0.0996,0.0,0.261,0.74,119.985,152000,4
Praise The Lord (Da Shine) (feat. Skepta),A$AP Rocky,TESTING,7ycWLEP1GsNjVvcjawXz3z,0.8,0.854,0.569,5,-8.151,0,0.106,0.0609,0.0816,0.1,0.294,80.015,205040,4
Life Is Good (feat. Drake),Future,High Off Life,1K5KBOgreBi5fkEHvg5ap3,0.78,0.795,0.574,2,-6.903,0,0.487,0.067,0.0,0.15,0.537,142.053,237918,4
Havin My Way (feat. Lil Durk),Lil Skies,Havin My Way (feat. Lil Durk),0oH0OIeKJSAT5bdFkbz20A,0.73,0.802,0.737,6,-4.862,0,0.0757,0.275,0.0,0.113,0.712,127.014,211654,4
Best I Ever Had,Drake,So Far Gone,3QLjDkgLh9AOEHlhQtDuhs,0.73,0.395,0.922,1,-2.176,1,0.375,0.19,0.0,0.134,0.558,162.361,257690,4
What They Want,Russ,There's Really A Wolf,3pndPhlQWjuSoXhcIIdBjv,0.77,0.71,0.404,1,-10.04,0,0.379,0.484,0.0,0.0953,0.398,139.553,165853,4
772 Love,YNW Melly,772 Love,230wNo1dnexltKYQbsW7oD,0.73,0.676,0.623,6,-7.297,0,0.0352,0.226,1.66e-05,0.159,0.347,111.466,209489,4
Past Life (with Selena Gomez),Trevor Daniel,Past Life (with Selena Gomez),4P6IttK2PRBjyr3fm0pP7t,0.79,0.612,0.539,3,-5.071,1,0.0488,0.104,0.0,0.18,0.294,79.948,186480,4
Trains (with Lil Keed),NAV,Emergency Tsunami,0za3xlvxHtNHgn8XZd3ZjC,0.65,0.969,0.679,11,-5.837,1,0.338,0.00585,0.0,0.13,0.395,122.006,171632,4
Mixed Personalities (feat. Kanye West),YNW Melly,We All Shine,6vWEAOUSxohKxhp0K1BsxL,0.75,0.661,0.44,2,-9.104,1,0.0803,0.457,0.0,0.128,0.352,149.937,230400,4
"Hold On, We're Going Home",Drake,Nothing Was The Same,2aSC2xhRxOLiiZZVjhbylH,0.7,0.777,0.414,6,-7.44,0,0.0946,0.00421,2.73e-05,0.0724,0.287,100.002,227880,4
Psycho!,MASN,How To Kill A Rockstar,56fkAaSu91c1E2k43wGPFC,0.77,0.876,0.312,7,-10.17,1,0.0521,0.443,0.0,0.247,0.377,114.973,197217,4
"Lose Yourself - From ""8 Mile"" Soundtrack",Eminem,Curtain Call (Deluxe Edition),5Z01UMMf7V1o0MzF86s6WJ,0.77,0.692,0.744,2,-4.565,1,0.257,0.00868,0.000423,0.359,0.0612,171.374,326467,4
What That Speed Bout!?,Mike WiLL Made-It,What That Speed Bout!?,5iZ5wjTTxSIv8Cfrhj6Jla,0.76,0.755,0.81,10,-4.061,0,0.235,0.125,0.0,0.382,0.297,101.93,171165,4
Missin You Crazy,Russ,ZOO,4ve2uzqdwnHr20G5YgMMqr,0.74,0.716,0.729,5,-6.313,1,0.117,0.0991,0.0,0.0842,0.276,131.975,226693,4
Needed Me,Rihanna,ANTI (Deluxe),4pAl7FkDMNBsjykPXo91B3,0.79,0.671,0.314,5,-8.091,0,0.244,0.11,0.0,0.0825,0.296,110.898,191600,4
Chop Suey!,System Of A Down,Toxicity,2DlHlPMa4M17kufBvI2lEN,0.8,0.419,0.934,7,-3.908,0,0.12,0.000278,0.0015,0.132,0.286,127.288,210240,4
BedRock,Young Money,We Are Young Money,3iL2l5gUqyPS6vDwJFgJTR,0.72,0.733,0.664,8,-6.163,1,0.295,0.102,0.0,0.191,0.557,148.005,288133,4
Lithuania (feat. Travis Scott),Big Sean,Detroit 2,4VLTxHOyFX5FRtkpsFm5Pc,0.75,0.676,0.82,7,-5.217,1,0.0554,0.0493,0.0,0.615,0.618,152.028,199250,4
Demons and Angels (feat. Juice WRLD),A Boogie Wit da Hoodie,Hoodie SZN,3L19besdNQzd342qL78xqm,0.72,0.81,0.55,2,-7.46,0,0.17,0.0114,5.69e-06,0.107,0.183,76.503,214593,4
"Lemonade (feat. Gunna, Don Toliver & NAV)",Internet Money,B4 The Storm,2DQNYMRjisN3KAPj1bEwOI,0.8,0.8,0.658,1,-6.142,0,0.079,0.25,0.0,0.111,0.462,140.042,195429,4
The Adventures of Moon Man & Slim Shady (with Eminem),Kid Cudi,The Adventures of Moon Man & Slim Shady (with Eminem),38iBrrbbXyWaSPkmuDNgjZ,0.75,0.88,0.787,8,-5.189,1,0.118,0.226,0.0,0.12,0.588,113.018,264834,4
Love Me Less (feat. Quinn XCII),MAX,Love Me Less (feat. Quinn XCII),2tOOcDDYkh0PSjr6GwPEAJ,0.75,0.732,0.856,11,-2.2,0,0.0929,0.0828,0.0,0.323,0.771,145.034,177670,4
That Way - Bonus Track,Lil Uzi Vert,Eternal Atake,2ajzBr7vwHTEBeqDzcsNRC,0.73,0.712,0.598,7,-5.368,0,0.0388,0.0546,0.0,0.154,0.504,130.007,212354,4
The Real Slim Shady,Eminem,The Marshall Mathers LP,3yfqSUWxFvZELEM4PmlwIR,0.8,0.949,0.661,5,-4.244,0,0.0572,0.0302,0.0,0.0454,0.76,104.504,284200,4
Myself,NAV,NAV,05nbZ1xxVNwUTcGwLbp7CN,0.72,0.749,0.398,5,-7.44,0,0.171,0.648,1.26e-06,0.115,0.0859,80.032,226040,4
"Crazy Story, Pt. 3",King Von,"Grandson, Vol. 1",23TwR29GSeJBfXnXhmDlwR,0.73,0.729,0.73,11,-5.14,0,0.261,0.00165,4.33e-05,0.118,0.41,156.953,191399,4
End Of The Road,Juice WRLD,Goodbye & Good Riddance,24BNgrtp6Fag4M5BQPEgsV,0.73,0.373,0.717,1,-5.833,0,0.083,0.0568,0.0,0.114,0.293,109.977,162981,5
"Young, Wild & Free (feat. Bruno Mars)",Snoop Dogg,"Young, Wild & Free (feat. Bruno Mars)",5HQVUIKwCEXpe7JIHyY734,0.78,0.715,0.655,0,-6.425,1,0.137,0.0525,0.0,0.115,0.531,95.078,207333,4
All Of The Lights,Kanye West,My Beautiful Dark Twisted Fantasy,22L7bfCiAkJo5xGSQgmiIO,0.75,0.531,0.803,1,-3.284,1,0.0717,0.0796,1.71e-05,0.176,0.221,142.113,299613,4
COOLER THAN A BITCH (feat. Roddy Ricch),Gunna,WUNNA,5LHHKZOwV8XW4LJP2C64mw,0.73,0.837,0.586,11,-8.521,0,0.0807,0.281,0.0,0.134,0.618,117.066,197000,4
The Show Goes On,Lupe Fiasco,Lasers,4NTWZqvfQTlOMitlVn6tew,0.72,0.591,0.889,7,-3.839,1,0.115,0.0189,0.0,0.155,0.65,143.067,239613,4
I Don't Wanna Do This Anymore,XXXTENTACION,Revenge,5de9Ho64dovuQI8Uhn5gPD,0.76,0.433,0.778,4,-7.681,1,0.041,0.843,0.0,0.139,0.764,114.208,87561,4
Replay,Iyaz,Replay,5vlEg2fT4cFWAqU5QptIpQ,0.74,0.706,0.751,9,-6.323,1,0.0708,0.173,0.0,0.168,0.195,91.031,182307,4
Supermodel,SZA,Ctrl,5wTVNpi5WDByxBgKgUE6MU,0.72,0.612,0.442,6,-8.874,1,0.289,0.651,0.0,0.26,0.253,119.235,181120,5
