track_name,artist,album,track_id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
Margaritaville,Jimmy Buffett,"Changes In Latitudes, Changes In Attitudes",4EEjMyQub6tgFVshlM9j1M,0.67,0.8,0.545,2,-13.637,1,0.0357,0.711,0.00191,0.104,0.861,124.943,250933,4
What She Wants Tonight,Luke Bryan,What She Wants Tonight,5M3v6frAiTyqenNAeQVcxC,0.65,0.484,0.903,8,-3.9,0,0.0882,0.0649,0.0,0.151,0.716,169.948,186988,4
Her World or Mine,Michael Ray,Amos,3cFWIhrapYb2VoNOUbo9Re,0.65,0.568,0.499,4,-6.597,1,0.0288,0.635,0.0,0.122,0.243,143.761,208507,4
All On Me,Devin Dawson,Dark Horse,2mfahQ0EaaZWq4cFNg6A1o,0.65,0.634,0.668,5,-5.488,1,0.0291,0.14,0.0,0.216,0.635,80.989,224627,4
The Weight - Remastered,The Band,Music From Big Pink (Remastered),0P7DoyGrr4Wp9w5TotEtUC,0.73,0.63,0.551,9,-9.28,1,0.0549,0.373,5.75e-05,0.103,0.518,143.868,274493,4
Down On The Corner,Creedence Clearwater Revival,Willy And The Poor Boys,2gE95JskwQ1pCACTpGe1Db,0.73,0.858,0.544,0,-9.289,1,0.0751,0.583,0.00109,0.0707,0.874,108.217,166280,4
Highwayman,The Highwaymen,Highwayman,7jWbXvrgdbkajU8L28ahn5,0.69,0.67,0.351,2,-16.842,1,0.0463,0.48,0.0176,0.115,0.45,101.384,182653,4
T-Shirt,Thomas Rhett,Tangled Up,1zWZvrk13cL8Sl3VLeG57F,0.64,0.634,0.862,2,-5.337,1,0.0376,0.0287,0.0,0.0217,0.767,95.989,227693,4
The Gambler,Kenny Rogers,The Gambler,5KqldkCunQ2rWxruMEtGh0,0.73,0.671,0.501,4,-13.119,1,0.0594,0.342,0.0,0.194,0.86,87.04,214880,4
Momma’s House,Dustin Lynch,Tullahoma,51FVpJr3WL7vvdfCa7j2jr,0.64,0.633,0.858,11,-3.509,0,0.0356,0.278,0.0,0.315,0.541,119.998,220160,4
Copperhead Road,Steve Earle,Copperhead Road,0VU5k3vCrpqDgUygMjiFYj,0.65,0.372,0.588,7,-15.493,1,0.0411,0.0213,0.000103,0.0525,0.706,162.874,269920,4
Hurricane,The Band Of Heathens,Top Hat Crown & the Clapmaster's Son,3s5NrHgyTkuinl0TgHCHeK,0.66,0.362,0.421,7,-8.824,1,0.0437,0.39,0.0,0.0971,0.356,64.763,319228,4
REDNECKER,HARDY,THIS OLE BOY,0YVdTI4w1BEqSjGNXcRjX1,0.66,0.538,0.751,7,-5.472,1,0.0343,0.0506,9.52e-05,0.1,0.51,143.964,201832,4
Neon Moon - with Kacey Musgraves,Brooks & Dunn,Reboot,3lVPtkNFoIyPPGVdNri4VH,0.65,0.645,0.552,3,-7.623,1,0.033,0.167,2.33e-05,0.0718,0.214,102.881,278200,4
Remember You Young,Thomas Rhett,Center Point Road,3LK6wDkhbTyg8GhJidU9oC,0.66,0.396,0.51,6,-6.274,1,0.0327,0.355,0.0,0.113,0.299,113.994,180467,4
Tequila Makes Her Clothes Fall Off,Joe Nichols,III,6IC6VhpV7D8T1t037Atqpu,0.65,0.664,0.706,2,-7.045,1,0.027,0.129,1.06e-06,0.0857,0.681,93.968,187053,4
Mercury Rising,Tezza,Mercury Rising,00Onz80bx3KFwXcAcwZfH4,0.66,0.639,0.84,8,-3.998,1,0.0467,0.29,1.1e-06,0.154,0.548,109.98,161893,4
I Don't Want This Night To End,Luke Bryan,Tailgates & Tanlines,0cV4xwUA4ue2deqq4CZFko,0.65,0.616,0.728,9,-4.02,0,0.0278,0.0275,0.0,0.228,0.375,111.934,219973,4
One Big Country Song,LOCASH,Brothers,28uL97M3whSL1UWqr7hsNh,0.65,0.547,0.822,5,-2.85,1,0.0334,0.602,0.0,0.107,0.553,81.981,193027,4
Giving You Up,Kameron Marlowe,Giving You Up,3f3VeiJIaWOZcmkJpTqxyj,0.65,0.529,0.848,8,-3.833,1,0.0427,0.0363,0.0,0.172,0.75,143.954,230842,4
GIRL,Maren Morris,GIRL,0pGXe7umwkcCm01Ipoxp0U,0.65,0.44,0.793,6,-3.95,1,0.0501,0.0677,0.0,0.0788,0.447,143.603,250653,4
Gimme Three Steps,Lynyrd Skynyrd,Pronounced' Leh-'Nerd 'Skin-'Nerd,0x2wtJbtJrox3SDmnMj97x,0.68,0.554,0.74,9,-7.706,1,0.0803,0.698,6.9e-05,0.225,0.804,133.363,267173,4
Like I Loved You,Brett Young,Brett Young,3T6MAweakkNrMYs8jZIWtg,0.66,0.582,0.568,1,-6.051,1,0.0297,0.196,0.0,0.0841,0.64,76.025,207187,4
Chillin' It,Cole Swindell,Cole Swindell,0Utg7sirTPqrs6Cx0FbriQ,0.64,0.576,0.849,9,-3.057,1,0.0386,0.511,3.89e-05,0.109,0.666,137.982,196747,4
Break Up with Him,Old Dominion,Meat and Candy,5ZManJDV3CexO66nRCkdiV,0.65,0.617,0.632,8,-5.381,1,0.0371,0.0675,0.0,0.108,0.564,151.988,207733,4
Old Time Rock & Roll,Bob Seger,Stranger In Town,5EOoMWIB9iK4ZpcSex9Ec7,0.73,0.714,0.937,6,-2.947,1,0.0399,0.206,0.0,0.0731,0.964,124.13,194147,4
Raised on Country,Chris Young,Raised on Country,6voi5xnLs9JKmWG2oLmgDU,0.65,0.572,0.794,2,-3.224,1,0.0455,0.395,0.0,0.23,0.79,148.095,175595,4
People Are Crazy,Billy Currington,Little Bit Of Everything,5JnLiuMgRAWoHYOhatFP3s,0.65,0.651,0.699,5,-5.006,1,0.0265,0.213,0.000265,0.12,0.36,141.938,231360,4
In Between,Scotty McCreery,Seasons Change,2IuazAsyvbb3fFZb0Uvsmk,0.65,0.592,0.928,11,-5.402,1,0.0558,0.0166,1.5e-05,0.123,0.393,121.996,221600,4
Kick The Dust Up,Luke Bryan,Kill The Lights (Deluxe),5g15o2Sm55Hn9ShK5yEXgp,0.65,0.597,0.86,1,-2.315,1,0.0461,0.196,0.0,0.087,0.818,172.064,190587,4
She's Everything,Brad Paisley,Time Well Wasted,3dAgQFdruU8ufWc5GE05xC,0.65,0.355,0.478,0,-8.323,1,0.0335,0.569,2.9e-06,0.194,0.269,102.971,266920,4
Leave The Night On,Sam Hunt,Montevallo,3wx2kQWPn9p5UppQbNhPAk,0.65,0.514,0.951,9,-3.813,1,0.0603,0.0951,0.0,0.349,0.838,171.96,192160,4
Young Man's Blues,Parker McCollum,Young Man's Blues,6ywiHcxaHBR39gRhud37XK,0.64,0.549,0.869,8,-4.817,1,0.0546,0.0139,0.0,0.334,0.502,114.0,206038,4
Beers And Sunshine,Darius Rucker,Beers And Sunshine,36ISlLb12gKuCCVTYXC0gb,0.66,0.57,0.645,5,-5.816,1,0.0304,0.134,0.0,0.147,0.677,81.084,178279,4
Church Bells,Carrie Underwood,Storyteller,67citk3uzWs5qbaIVKTeg8,0.65,0.575,0.844,3,-1.772,0,0.0633,0.226,0.0,0.0538,0.542,87.007,193333,4
Dinosaur,"Hank Williams, Jr.",Habits Old And New,0SW6NfA6MTCC6OWNt6SAkV,0.63,0.614,0.381,4,-14.628,1,0.0441,0.244,4.12e-05,0.0917,0.504,145.056,199667,4
Are You Gonna Kiss Me Or Not,Thompson Square,Thompson Square,2TAcwD5KcV9uY3O1tLGV15,0.64,0.485,0.701,8,-3.807,1,0.0288,0.039,0.0,0.0977,0.613,151.948,184920,4
Middle of a Memory,Cole Swindell,You Should Be Here,38gZVjeaeR3gcnCzziAxBm,0.64,0.531,0.746,11,-4.228,1,0.0329,0.0972,0.0,0.102,0.304,139.788,226307,4
Something Like That,Tim McGraw,A Place In The Sun,6leiB1fEsTnVCuPiielde5,0.64,0.507,0.85,5,-5.679,1,0.0472,0.378,0.0,0.0567,0.847,171.8,183733,4
You're Still The One,Shania Twain,Come On Over,1wb4P4F0sxAQ2KXrRvsx6n,0.75,0.585,0.494,3,-8.751,1,0.0353,0.363,0.0,0.0886,0.634,133.822,212200,4
Kiss Somebody,Morgan Evans,Things That We Drink To,4f3fb3alVLFc8Ga4ncpg7x,0.65,0.57,0.684,6,-7.054,1,0.0465,0.136,0.0,0.205,0.531,89.012,213183,4
My Person,Spencer Crandall,My Person,1K61P0kbiT6cJzh77NnxFg,0.65,0.567,0.757,7,-5.29,1,0.0485,0.0936,0.0,0.13,0.754,166.01,177000,4
When the Sun Goes Down,Kenny Chesney,When The Sun Goes Down,5vLonpxn4VN0A8GtQOBSG0,0.64,0.798,0.741,9,-6.802,1,0.0284,0.0432,3e-06,0.252,0.708,104.945,290560,4
Getting Good,Lauren Alaina,Getting Good,6ZU30kIHamg5oiQm4gQQ3A,0.65,0.499,0.643,11,-5.416,1,0.0354,0.307,0.0,0.106,0.469,93.805,201480,4
Ramblin' Man,Allman Brothers Band,Dreams,5cfYurP1XKldMBtvBBJiTs,0.71,0.349,0.692,1,-11.691,1,0.0338,0.462,0.00266,0.197,0.952,179.396,288507,4
Outlaw (feat. Luke Combs),Upchurch,Heart of America,0EC7AIDVljIgd6SfqCl3yE,0.65,0.734,0.616,1,-9.296,0,0.188,0.0271,0.0,0.27,0.421,151.168,245480,4
Louisiana Saturday Night,Mel McDaniel,I'm Countryfied,50PU05RTGva8laKDwxED9Y,0.65,0.686,0.622,2,-7.31,1,0.0857,0.532,0.0,0.0511,0.982,163.245,144187,4
Shake the Frost (Live),Tyler Childers,Live on Red Barn Radio I & II,19MkwMrRjO7773zpuGss1o,0.66,0.447,0.341,2,-9.769,1,0.0457,0.806,2.05e-06,0.686,0.371,138.969,175120,4
Save Me,Jelly Roll,Save Me,5ShenzydHxkHm8w6vdJxMT,0.66,0.678,0.404,0,-9.55,1,0.027,0.655,0.0,0.249,0.353,83.104,240723,3
Drowns The Whiskey (feat. Miranda Lambert),Jason Aldean,Rearview Town,2dwoqUYTy6SOy1dFqcTndC,0.64,0.552,0.698,8,-4.817,1,0.0306,0.294,0.000103,0.0905,0.6,90.006,202067,4
Centerfold,The J. Geils Band,Freeze Frame,1ynmMEK1fkyiZ6Z6F3ThEt,0.72,0.653,0.677,0,-12.244,1,0.0396,0.249,0.0,0.403,0.888,114.37,216533,4
Would You Go With Me,Josh Turner,Your Man,1KhrAWvLIjRlQIJtSTgvsi,0.64,0.605,0.864,6,-5.365,1,0.0292,0.13,0.000827,0.113,0.736,122.918,228187,4
Most People Are Good,Luke Bryan,What Makes You Country,79LAFAkR1ATb4iIQvZuCL0,0.65,0.586,0.732,8,-6.171,1,0.0279,0.176,0.0,0.148,0.582,150.109,221801,4
Smoke A Little Smoke,Eric Church,Carolina,2uZhNjlUQ9mnt0rS7hcAgF,0.64,0.77,0.641,10,-6.077,0,0.035,0.0206,0.00023,0.106,0.639,96.98,191333,4
Follow You to Virgie (OurVinyl Sessions),Tyler Childers,Tyler Childers | OurVinyl Sessions,1i8wRldiflmM5by96tDcKl,0.65,0.622,0.325,10,-8.816,1,0.0396,0.731,0.0,0.317,0.49,78.703,202000,4
Rain Is A Good Thing,Luke Bryan,Doin' My Thing,1YhFtqwcN138S6ng3MT1nN,0.65,0.622,0.932,11,-4.66,0,0.0498,0.105,2.37e-06,0.328,0.519,108.051,176160,4
God's Gonna Cut You Down,Johnny Cash,American V: A Hundred Highways,6RFkVsPmrM4pzlDkFswwJl,0.64,0.617,0.485,5,-8.227,0,0.115,0.868,3.44e-05,0.115,0.845,82.228,158573,4
Sangria,Blake Shelton,BRINGING BACK THE SUNSHINE,0p1HtkrNYxv0iDfEKwXSTp,0.65,0.646,0.724,9,-6.96,1,0.0265,0.017,1.39e-06,0.153,0.54,115.984,233480,4
the other girl (with Halsey),Kelsea Ballerini,kelsea,3CS5zwqrjggxlRD0QGJAva,0.68,0.583,0.769,8,-4.859,0,0.159,0.419,0.0,0.0988,0.785,179.869,201344,4
Kinfolks,Sam Hunt,Kinfolks,53F1MVa1BWUkTBbVqgVAfN,0.66,0.565,0.805,0,-4.457,1,0.0489,0.0808,0.0,0.173,0.869,76.04,181933,4
This is Us,Jimmie Allen,This is Us,7DnNU5rQLgy4KEYvFMrGgW,0.67,0.549,0.883,9,-4.092,1,0.0344,0.148,0.0,0.0609,0.487,145.06,205827,4
"God, Your Mama, And Me",Florida Georgia Line,Dig Your Roots,4VFE6ZNqa8jHAmbYICoAFg,0.64,0.443,0.817,7,-3.729,1,0.0511,0.318,0.0,0.374,0.652,168.1,183413,4
Charleston Girl (Live),Tyler Childers,Live on Red Barn Radio I & II,3R6yNicsZrWF8ybl02imcB,0.65,0.374,0.585,8,-9.436,1,0.054,0.748,0.0,0.821,0.654,176.859,179720,4
Road Less Traveled,Lauren Alaina,Road Less Traveled,4nxgA1nvXvTkmsBY0vJV57,0.63,0.611,0.886,0,-4.673,1,0.0343,0.0551,1.1e-06,0.247,0.27,112.988,216267,4
Sharp Dressed Man - 2008 Remaster,ZZ Top,Eliminator,1UBQ5GK8JaQjm5VbkBZY66,0.73,0.601,0.859,5,-5.263,1,0.0276,0.000359,0.00124,0.0871,0.446,125.145,258027,4
She's In Love With The Boy - Single Version,Trisha Yearwood,Trisha Yearwood,2ulBBx6YQ3qY3ci34RadtN,0.65,0.783,0.698,3,-8.268,1,0.0323,0.522,2.52e-06,0.0754,0.758,124.996,248200,4
Whatever It Is,Zac Brown Band,The Foundation,2ISojTv3VUnimEOiLddIw4,0.64,0.686,0.576,1,-6.632,1,0.0284,0.443,1.7e-05,0.212,0.72,83.971,208213,4
Take Me Home Tonight,Eddie Money,Can't Hold Back,7b4yGtR0rujvLi5EBfKKJ2,0.69,0.608,0.768,1,-9.911,1,0.0364,0.101,1.41e-06,0.0942,0.748,132.699,211160,4
Hurts So Good,John Mellencamp,American Fool,67eX1ovaHyVPUinMHeUtIM,0.71,0.785,0.737,9,-5.306,1,0.0363,0.042,0.000107,0.108,0.971,125.447,218960,4
Life's Been Good,Joe Walsh,"But Seriously, Folks...",2wvMC5EyaaYQwBfiwwY2xE,0.7,0.505,0.476,2,-12.897,1,0.0711,0.25,0.00915,0.113,0.542,99.31,536227,4
Midnight Rider,Allman Brothers Band,Idlewild South (Deluxe Edition Remastered),1hHGUdFaiJHw9hVZGJWYO2,0.7,0.585,0.532,7,-9.673,1,0.0268,0.209,0.00797,0.227,0.68,94.461,180067,4
Drink to That All Night,Jerrod Niemann,High Noon,3M31S6f0z8S3nkFh3eS06W,0.65,0.639,0.846,9,-6.184,0,0.0439,0.0325,0.0,0.116,0.475,115.965,224813,4
Ride,Chase Rice,Ignite the Night (Party Edition),2Dp0QLXSfuGr5XVlLwzXLk,0.64,0.666,0.721,10,-6.347,1,0.0318,0.0354,0.0,0.122,0.342,115.039,241240,4
Some People Do,Old Dominion,Old Dominion,5xI2WO75cIHhGX55MlaIgU,0.64,0.632,0.227,9,-9.459,1,0.0378,0.856,0.0,0.101,0.323,112.81,196267,4
Aw Naw,Chris Young,A.M.,53Dj5PCDhb22qWqmre3YQs,0.64,0.652,0.859,2,-3.746,1,0.0358,0.0639,0.0,0.0777,0.491,109.971,188707,4
Stone,Whiskey Myers,Mud,4rJesaufMl2xD0f2G8Xgnd,0.65,0.438,0.477,0,-7.649,1,0.031,0.243,7.8e-06,0.183,0.176,137.645,335623,4
Southbound,Carrie Underwood,Cry Pretty,7qXPZxXn6Xmv1sjh03skiW,0.65,0.614,0.884,0,-4.019,1,0.0402,0.00122,0.0,0.077,0.721,100.531,202853,4
The Fighter,Keith Urban,Ripcord,5OUSPcqhYTOzpbXzoEvKim,0.64,0.681,0.845,11,-5.147,0,0.0525,0.0304,0.0,0.197,0.761,132.023,184040,4
I Want Crazy - Encore,Hunter Hayes,Hunter Hayes (Encore),4FkgULes13bk2eHrsJg4q9,0.64,0.562,0.878,8,-4.806,1,0.0387,0.0539,0.0,0.112,0.558,103.029,236865,4
Somethin' Bad (with Carrie Underwood) - (Duet with Carrie Underwood),Miranda Lambert,Platinum,6s9m5J92By7jii22Q2XtY2,0.64,0.68,0.888,9,-5.308,1,0.055,0.0527,2.82e-06,0.0575,0.484,90.076,169587,4
La Grange - 2005 Remaster,ZZ Top,Tres Hombres (Expanded 2006 Remaster),70YvYr2hGlS01bKRIho1HM,0.76,0.545,0.64,4,-9.937,0,0.224,0.00249,0.0304,0.196,0.606,80.544,230480,4
A Little Bit Stronger,Sara Evans,Stronger,5FIp4LrsffxiHLhmmpCbCx,0.64,0.536,0.65,2,-5.603,1,0.0337,0.282,1.16e-06,0.0876,0.288,147.93,301987,4
Amazed,Lonestar,Lonely Grill,6qc34bnVOyqGDPni8H5W0U,0.68,0.561,0.543,1,-8.498,1,0.0324,0.26,0.0,0.124,0.243,139.803,240867,4
It's Five O'Clock Somewhere,Alan Jackson,34 Number Ones,5oHHMDcVOmPSFrCgdbHPdb,0.65,0.713,0.772,2,-6.69,1,0.0372,0.208,0.0,0.211,0.88,125.202,230133,4
Night Train,Jason Aldean,Night Train,5ytc87gcx6dZ4nWRNykinV,0.63,0.496,0.708,5,-5.175,1,0.0293,0.0512,1.06e-06,0.182,0.502,158.121,232307,4
Give It Away,George Strait,It Just Comes Natural,1qHRFZE8qykNXYZadzmi1m,0.64,0.674,0.646,5,-5.876,1,0.027,0.486,8.37e-05,0.262,0.613,148.1,209320,4
She's Mine,Kip Moore,Wild World,6NCbMyR7A8MjbX0UhaEgbd,0.66,0.621,0.858,7,-5.864,1,0.0353,7.2e-05,5.63e-06,0.116,0.608,123.004,229493,4
It's Five O'Clock Somewhere,Alan Jackson,Playlist: The Very Best Of Alan Jackson,07KYRDFf8Q6sqj4PWCP9vh,0.63,0.713,0.768,2,-6.702,1,0.0363,0.22,0.0,0.177,0.878,125.203,230267,4
Kuntry & Wistern,Koe Wetzel,Kuntry & Wistern,5KAW7flnsWEiMNFlwsSHWE,0.64,0.626,0.813,4,-5.16,1,0.0299,0.175,0.0,0.803,0.489,92.502,242782,4
Stay,Sugarland,Enjoy The Ride,0jn2XqaHliEpWd04ZykIHy,0.63,0.549,0.284,4,-8.383,1,0.0388,0.774,0.0,0.105,0.389,135.632,284427,4
All Over Again,Luke Combs,What You See Is What You Get,1qUIg2DIRjuSFLBzwZ4QyE,0.66,0.499,0.85,7,-5.372,1,0.0808,0.00563,0.0,0.226,0.563,156.964,208880,4
Fuck You Bitch,Wheeler Walker Jr.,Redneck Shit,7uMBc5uxQRZNFowjhxH9WL,0.65,0.549,0.576,9,-6.282,1,0.0263,0.0364,1.94e-06,0.147,0.452,118.709,202787,3
Yours - Wedding Edition,Russell Dickerson,Yours,30AECxqqjI4oU91fOhAi8I,0.66,0.607,0.425,11,-7.974,1,0.0269,0.717,0.0,0.0883,0.538,134.001,216333,4
You Should Be Here,Cole Swindell,You Should Be Here,63thx7OANplv4I4BQsanHk,0.64,0.489,0.641,7,-4.455,1,0.0282,0.0592,0.0,0.0857,0.303,136.095,190173,4
Whatever She's Got,David Nail,I'm A Fire,4PJXT82AZtlDW4Q71b43oz,0.64,0.527,0.723,1,-6.134,1,0.0411,0.217,0.0,0.037,0.888,160.465,236800,4
Feel like Makin' Love - 2015 Remaster,Bad Company,Straight Shooter,3KPwt1LBpt1jVSHz8GXERo,0.69,0.543,0.529,7,-9.717,1,0.0301,0.326,0.00269,0.709,0.746,85.126,313840,4
Something to Talk About,Koe Wetzel,Noise Complaint,7ptJYMKI7Y1iWdqEZtBMGE,0.64,0.612,0.934,9,-5.124,0,0.0663,0.049,0.0,0.103,0.293,130.006,204352,4
Dixieland Delight - Single Edit,Alabama,The Essential Alabama,1hh3iFX5vVsiD9LMwUlQeh,0.63,0.464,0.405,7,-12.538,1,0.033,0.208,1.1e-05,0.0611,0.514,95.852,236427,4
Islands In the Stream,Dolly Parton,Greatest Hits,6dnco8haegnJYtylV26cBq,0.68,0.618,0.412,8,-12.075,1,0.0368,0.675,1.04e-06,0.0886,0.74,203.933,251960,4
Good Die Young,Koe Wetzel,Good Die Young,4HCe2Bw3ApLwGQ28rb2yEi,0.64,0.604,0.704,11,-5.627,1,0.0411,0.0382,0.0,0.0588,0.534,118.018,165699,4
It Don't Hurt Like It Used To,Billy Currington,Summer Forever,0iA1unTbTbDOWUSlbwJ1pS,0.64,0.558,0.818,8,-4.07,1,0.0403,0.071,0.0,0.21,0.453,81.034,184507,4
Stuck Like Glue,Sugarland,The Incredible Machine,0JcKdUGNR7zI4jJDLyYXbi,0.64,0.702,0.795,1,-4.764,1,0.0568,0.329,0.0,0.0505,0.836,83.961,247587,4
Burning House,Cam,Untamed,2zhk0kypGeOPsaaZcjyc14,0.65,0.728,0.253,0,-8.427,1,0.0304,0.887,1.11e-05,0.133,0.457,140.923,231333,4
Second Guessing - From Songland,Florida Georgia Line,6-Pack,24uZaMwLQ0G8ZQfTt7f64B,0.64,0.547,0.511,8,-5.264,1,0.0275,0.381,0.0,0.15,0.256,137.87,186667,3
Through My Ray-Bans,Eric Church,Through My Ray-Bans,5sUK3VV5VOlSop891gWz7O,0.58,0.745,0.455,5,-11.389,1,0.0293,0.71,0.000338,0.0836,0.532,110.034,273053,4
Love Like Crazy,Lee Brice,Love Like Crazy,6Ozp6ac86CSHMik8lbvJuM,0.64,0.535,0.725,10,-5.108,1,0.0275,0.0203,1.45e-05,0.176,0.292,78.489,217387,4
Miss Me More,Kelsea Ballerini,Unapologetically (Deluxe Edition),5NfJGBAL9mgFPRQxKJmiX2,0.65,0.643,0.72,2,-7.146,1,0.0527,0.014,0.0,0.0834,0.491,96.028,192840,4
Everything's Gonna Be Alright,David Lee Murphy,No Zip Code,2NEBP8SXEqwZt2PRdPXXuy,0.64,0.764,0.587,5,-7.002,0,0.0298,0.0721,6.45e-06,0.094,0.494,89.98,229573,4
Like A Cowboy,Parker McCollum,Like A Cowboy,13bXmY0acm51KkgEdhCm1n,0.63,0.486,0.443,4,-6.791,1,0.034,0.611,2.46e-06,0.0981,0.215,125.159,226438,3
Drinking Alone,Carrie Underwood,Cry Pretty,4objxuNfJlJHomkRIPa2Y2,0.64,0.691,0.732,5,-3.715,0,0.0294,0.0326,0.0,0.0608,0.477,97.949,258293,3
It Ain't My Fault,Brothers Osborne,Pawn Shop,08wJ1B9yu9sPeoRa5fbpr3,0.65,0.735,0.831,9,-5.898,1,0.0332,0.00166,0.217,0.291,0.756,123.017,216800,4
I'm in a Hurry (And Don't Know Why),Alabama,Livin' Lovin' Rockin' Rollin': The 25th Anniversary Collection,29nNU80zu0vscbrvTi55mG,0.64,0.748,0.72,9,-7.774,1,0.0286,0.237,0.0,0.069,0.86,128.69,168813,4
Burning Man,Dierks Bentley,The Mountain,4a1oIihVt6xSnDRpgX387M,0.65,0.609,0.807,5,-7.221,1,0.0972,0.00403,5.42e-06,0.0926,0.492,119.073,238493,4
Make Me Want To,Jimmie Allen,Mercury Lane,0AYbVoeF03NYhM0fvKjAuU,0.64,0.519,0.872,2,-3.212,1,0.0616,0.0793,0.0,0.111,0.74,179.965,172280,4
My Kinda Party,Jason Aldean,My Kinda Party,215FCyLSBcXeX0NASXEjyn,0.63,0.41,0.9,0,-4.249,0,0.0656,0.0167,1.09e-05,0.339,0.558,176.962,284960,4
High Cost Of Living,Jamey Johnson,That Lonesome Song,73sWpECi7iZrcISLSRxuaH,0.63,0.628,0.601,0,-7.036,1,0.0368,0.0114,2.63e-05,0.32,0.396,86.006,345120,4
Traveller,Chris Stapleton,Traveller,178OI1A3qjROeFeh8lmNwW,0.65,0.543,0.75,2,-7.071,0,0.0282,0.0682,0.0166,0.125,0.758,88.107,222413,4
Something to Be Proud Of,Montgomery Gentry,You Do Your Thing,4D8uIY6Wzj7dJDaw0dW0UF,0.63,0.645,0.693,0,-6.481,1,0.0344,0.0811,1.22e-05,0.175,0.553,97.555,256600,4
Run,Lauren Alaina,Run,5wZs9W0nALt2QZn6yxDlxa,0.64,0.593,0.74,9,-5.508,1,0.0309,0.0215,0.0,0.0686,0.426,99.997,199804,4
Drinking Class,Lee Brice,I Don't Dance (Deluxe Edition),4QAXLB2Hkx3n7LbOFxD34h,0.64,0.663,0.53,1,-9.763,1,0.0301,0.0886,0.0,0.154,0.269,109.003,207347,4
Gettin' You Home,Chris Young,The Man I Want To Be,28Sc21lrWcZD9Ov4rRkPJq,0.63,0.639,0.678,7,-5.02,1,0.0278,0.44,1.45e-06,0.221,0.531,106.966,212133,4
Broken Window Serenade,Whiskey Myers,Firewater,7G59EUBvMPfIy1FTuobrqj,0.64,0.548,0.539,4,-6.67,0,0.0247,0.138,1.83e-05,0.164,0.435,74.956,346333,4
It Goes Like This,Thomas Rhett,It Goes Like This,6GsAD8PgHxmEuIPTG8GP3M,0.63,0.543,0.837,11,-6.448,1,0.0608,0.117,0.0,0.0872,0.506,168.056,186080,4
Memory I Don't Mess With,Lee Brice,Memory I Don't Mess With,7BQE1P0NUalHSvFtrxasx9,0.64,0.617,0.704,6,-7.61,0,0.0258,0.171,0.0,0.0924,0.57,91.541,180617,4
Ooh La La,Faces,Ooh La La,4lJ6YVXQ0jUk5ILu0PSrA4,0.71,0.601,0.574,2,-8.166,1,0.03,0.579,1.14e-05,0.216,0.8,147.964,214080,4
Mamma Song,Cody Jinks,Adobe Sessions,0v1U24PRkaqgPRq96mDE8k,0.63,0.541,0.752,10,-6.133,1,0.0506,0.000621,0.00131,0.102,0.603,119.93,259361,4
Some Of It,Eric Church,Desperate Man,3d1qN7AHge6BXuVPutcpI5,0.64,0.56,0.736,0,-7.306,1,0.0446,0.341,9.81e-06,0.155,0.824,79.843,195147,4
She Thinks My Tractor's Sexy,Kenny Chesney,Everywhere We Go,3QV7NYkrmV0Q0IHdFJw9hO,0.64,0.689,0.886,10,-7.066,0,0.0382,0.0664,0.0,0.278,0.906,122.07,248067,4
Speechless,Dan + Shay,Speechless,7q7jyVU0f0hnod8tsaUmxg,0.66,0.631,0.44,1,-5.948,1,0.028,0.328,0.0,0.239,0.418,136.033,212745,4
Crash and Burn,Thomas Rhett,Tangled Up,2Fk0WwAqTBesLtKg97nojy,0.63,0.69,0.781,5,-5.101,0,0.0305,0.0873,2.28e-06,0.164,0.841,130.02,190733,4
Homemade,Jake Owen,Greetings From...Jake,31JID2STTlLuFqXFWHyM8e,0.63,0.51,0.838,6,-2.702,1,0.0469,0.396,0.0,0.195,0.574,145.922,192653,4
I'll Name the Dogs,Blake Shelton,Texoma Shore,609qKv3KPAbdtp0LQH2buA,0.65,0.348,0.87,4,-5.86,1,0.137,0.171,4.4e-06,0.202,0.763,83.392,183640,4
Follow Your Arrow,Kacey Musgraves,Same Trailer Different Park,4CLPNURPcKztF9RRdcWLGP,0.64,0.448,0.649,5,-5.925,1,0.0434,0.418,0.0,0.0976,0.575,195.925,199640,4
Blue Collar Boys,Luke Combs,What You See Is What You Get,0wovagMoJqtU8LUvDQnewu,0.66,0.531,0.813,5,-5.517,1,0.0327,0.00807,0.0,0.359,0.79,154.134,219920,4
Sixteen,Thomas Rhett,Life Changes,3pJkBPHadRAxBBo484RipI,0.64,0.705,0.531,1,-7.031,1,0.0281,0.0135,2.11e-06,0.165,0.425,107.013,178333,4
Peace of Mind,Boston,Boston,1GqlvSEtMx5xbGptxOTTyk,0.69,0.421,0.677,4,-6.183,1,0.0343,0.000989,9.65e-05,0.211,0.683,127.67,303587,4
That's What I Love About Sunday,Craig Morgan,My Kind Of Livin',1fmi1hOBtH8xfUiWz4LVtE,0.63,0.6,0.56,8,-6.311,1,0.0325,0.479,0.0,0.111,0.417,139.469,201493,4
One Margarita,Luke Bryan,Born Here Live Here Die Here,1Y3TlYJNhIa7k4YAvFkJAB,0.65,0.641,0.842,9,-4.872,1,0.0464,0.0969,0.0,0.169,0.738,89.997,193427,4
